Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_c.AVG_Signal	KHYG1_ctrl_c.Avg_NBEADS	KHYG1_ctrl_c.BEAD_STDERR	KHYG1_ctrl_c.Detection Pval
ILMN_1763365	218.8602	20	7.919278	0
ILMN_1807201	751.663	14	44.72268	0
ILMN_1705848	138.2234	19	5.147079	0
ILMN_1695711	177.7331	32	6.128157	0
ILMN_1790062	239.9182	16	10.63333	0
ILMN_1811644	89.74402	16	3.012382	0.9896104
ILMN_1714219	96.74643	26	2.169101	0.6532468
ILMN_1743445	94.45078	24	2.64898	0.848052
ILMN_1758672	427.3328	20	23.53252	0
ILMN_2140623	95.8405	22	2.227734	0.725974
ILMN_1679363	121.048	14	7.372416	0.002597403
ILMN_3178529	439.497	29	12.6136	0
ILMN_2239772	362.0246	26	16.13802	0
ILMN_2307978	157.2512	19	6.25464	0
ILMN_2374362	131.0968	19	4.307541	0
ILMN_1668336	95.13156	23	3.261169	0.7896104
ILMN_1785661	231.1613	13	9.04786	0
ILMN_1660440	108.8618	24	3.316173	0.04155844
ILMN_1788416	380.0631	21	19.04218	0
ILMN_1743316	102.0297	25	2.638912	0.2441558
ILMN_1806487	95.68123	37	2.197732	0.7428572
ILMN_2098433	102.7687	26	3.260825	0.2
ILMN_2098437	232.9234	20	7.567677	0
ILMN_1726308	706.1413	28	28.98111	0
ILMN_1723114	96.82951	21	2.919047	0.6454545
ILMN_2080158	176.449	27	7.373434	0
ILMN_1765633	107.3708	24	1.976209	0.05324675
ILMN_2248093	101.94	23	3.753263	0.2493507
ILMN_2323944	166.8099	29	4.950152	0
ILMN_1679217	91.83591	23	2.514999	0.9597403
ILMN_2090641	92.50353	19	2.636722	0.9376624
ILMN_2410038	1672.248	25	62.35148	0
ILMN_1778845	380.5154	24	12.48923	0
ILMN_1762622	138.3624	24	4.479737	0
ILMN_1676302	216.8912	24	6.95746	0
ILMN_1712431	289.2752	36	8.918403	0
ILMN_1694070	98.8354	13	2.501222	0.4584416
ILMN_1675701	109.7914	20	4.660457	0.03636364
ILMN_1805968	97.49637	25	2.303112	0.5883117
ILMN_2297069	6301.422	29	249.2098	0
ILMN_3194300	106.8288	18	2.917734	0.05844156
ILMN_3270756	96.0807	22	2.800905	0.7090909
ILMN_3184048	100.1361	21	4.569275	0.3402597
ILMN_3258875	100.4202	21	2.530146	0.3246753
ILMN_1713178	199.7037	23	5.898506	0
ILMN_1659029	342.0827	16	13.93474	0
ILMN_1745533	101.7949	13	2.885103	0.2571429
ILMN_1739942	205.676	22	8.853133	0
ILMN_3244607	136.3211	26	5.337206	0
ILMN_1809147	120.6853	15	6.078602	0.002597403
ILMN_1690329	117.6201	27	4.190658	0.003896104
ILMN_2049364	1595.195	19	82.88137	0
ILMN_3251137	167.5367	27	5.500032	0
ILMN_3250243	206.9596	25	5.888761	0
ILMN_1762888	170.6366	25	5.889601	0
ILMN_1723846	167.6011	18	8.180449	0
ILMN_1680231	96.31763	24	2.253331	0.6909091
ILMN_2163306	1171.222	34	37.03705	0
ILMN_3238859	405.3786	21	17.08381	0
ILMN_1679641	399.7191	18	16.58837	0
ILMN_2118612	102.0293	21	3.42394	0.2441558
ILMN_1723353	130.0512	28	5.358911	0
ILMN_2117885	99.63131	19	2.524369	0.3987013
ILMN_2189605	195.2646	21	9.570633	0
ILMN_2145889	98.98856	22	2.950656	0.4402598
ILMN_1810131	95.37459	17	4.488855	0.7779221
ILMN_2394362	99.23054	24	2.988017	0.425974
ILMN_2394366	96.69805	12	2.762005	0.6571429
ILMN_3237153	113.8278	20	2.277798	0.006493506
ILMN_3178393	102.5963	34	2.758419	0.2051948
ILMN_1674827	109.0101	21	4.735677	0.03766234
ILMN_1749878	106.0875	24	3.301913	0.07272727
ILMN_2121207	451.79	19	13.21773	0
ILMN_1652525	117.3072	32	3.497213	0.003896104
ILMN_1702568	104.4563	13	3.003637	0.1337662
ILMN_2263312	103.158	21	4.056699	0.1766234
ILMN_2075578	90.66872	17	2.044442	0.9805195
ILMN_1691980	100.6211	19	2.590724	0.3116883
ILMN_2076484	100.7519	24	2.390823	0.3077922
ILMN_1779486	132.5206	15	3.696383	0
ILMN_1708143	106.2676	25	3.933629	0.06493507
ILMN_2089340	107.3356	27	2.912184	0.05454545
ILMN_1686254	156.5795	25	3.718899	0
ILMN_3251536	121.0211	23	3.761888	0.002597403
ILMN_2106107	98.9985	27	2.105903	0.4402598
ILMN_1733035	170.2174	22	7.97059	0
ILMN_1717184	97.31915	25	2.149243	0.6
ILMN_1810725	431.828	24	10.94891	0
ILMN_2294989	107.0741	19	3.464398	0.05714286
ILMN_1661755	467.6055	23	9.235232	0
ILMN_2408576	118.2596	23	3.314986	0.003896104
ILMN_1664063	103.0745	26	2.882982	0.1805195
ILMN_1755674	100.939	23	2.773358	0.2987013
ILMN_1764402	104.1915	24	2.569654	0.1428571
ILMN_1729217	102.5793	17	2.922846	0.2051948
ILMN_1652694	96.38872	15	2.760923	0.6844156
ILMN_1761527	97.04069	20	2.44088	0.6181818
ILMN_1812321	104.2691	16	5.215443	0.1402597
ILMN_1662949	97.62907	22	2.347392	0.5779221
ILMN_3178410	90.64268	16	2.178762	0.9805195
ILMN_1781742	96.30122	18	2.116271	0.6909091
ILMN_2405233	499.6062	22	21.75073	0
ILMN_1777745	241.7527	13	11.49995	0
ILMN_3251572	115.183	12	7.60708	0.006493506
ILMN_1654851	155.6318	18	5.931225	0
ILMN_1811330	98.89291	24	2.999188	0.4532467
ILMN_2283597	97.67159	22	3.233694	0.5766234
ILMN_2387952	86.56702	24	2.262058	1
ILMN_1666449	117.8075	24	3.137295	0.003896104
ILMN_1804454	103.2008	26	2.349632	0.1753247
ILMN_2225608	101.8207	19	4.204108	0.2571429
ILMN_3239500	93.85323	27	1.617704	0.887013
ILMN_1655307	1125.739	18	34.24937	0
ILMN_3241756	220.6219	17	6.745999	0
ILMN_1780798	102.1204	17	5.931852	0.2350649
ILMN_1652494	103.4691	22	4.203041	0.1675325
ILMN_1800267	107.5897	18	5.902587	0.05324675
ILMN_2401253	97.78944	19	3.738292	0.5649351
ILMN_2401258	103.0687	20	4.294361	0.1805195
ILMN_1752510	96.48896	22	2.696185	0.6753247
ILMN_2291092	96.5571	22	2.609856	0.6688312
ILMN_3245879	105.3238	22	3.266566	0.1
ILMN_3258795	302.1128	31	10.467	0
ILMN_2409055	99.11131	26	2.464176	0.4376623
ILMN_2295280	100.2109	35	2.080131	0.3376623
ILMN_1752343	94.78476	27	1.879725	0.812987
ILMN_1786278	96.09156	20	3.897742	0.7090909
ILMN_3245452	153.7939	22	6.259073	0
ILMN_1709626	169.8127	23	9.038927	0
ILMN_1753933	97.28599	29	2.386751	0.6025974
ILMN_3247082	91.99023	16	3.76427	0.9571428
ILMN_2167259	98.70951	16	3.723098	0.4688312
ILMN_2167252	110.3959	19	5.680706	0.02857143
ILMN_1811450	105.0649	19	3.126469	0.112987
ILMN_2295387	94.73417	30	2.457074	0.8155844
ILMN_1663518	102.2984	26	2.946763	0.2194805
ILMN_2205470	195.5293	28	4.298682	0
ILMN_1765002	97.34597	14	2.965258	0.6
ILMN_2145914	94.72222	14	2.487512	0.8155844
ILMN_1764959	98.61785	12	1.721013	0.4831169
ILMN_2184884	98.17364	22	2.478104	0.5233766
ILMN_2174658	95.18027	19	2.84744	0.7883117
ILMN_1670076	109.0706	25	6.40022	0.03766234
ILMN_1652000	108.2444	20	3.066646	0.04415584
ILMN_1658160	148.6061	21	6.758719	0
ILMN_3244110	162.504	9	5.668983	0
ILMN_1755677	252.7093	16	10.30325	0
ILMN_2185675	154.9393	27	5.688643	0
ILMN_3284331	111.6541	11	4.694034	0.01558442
ILMN_3207821	97.09579	25	2.57689	0.6116883
ILMN_3242248	102.0626	18	2.669891	0.2402597
ILMN_1713402	127.9746	26	4.257482	0
ILMN_3231686	95.55514	31	2.641608	0.7597402
ILMN_3231638	120.8755	17	4.298063	0.002597403
ILMN_3182275	95.97992	17	3.820771	0.7181818
ILMN_3245907	98.98901	24	2.321059	0.4402598
ILMN_1802971	108.2517	18	2.960852	0.04415584
ILMN_3238106	116.3233	19	3.524611	0.003896104
ILMN_1688031	94.54811	13	2.925593	0.8337662
ILMN_1803647	352.3567	17	15.66178	0
ILMN_1751326	96.77184	21	3.246954	0.651948
ILMN_3245769	92.88846	17	2.516992	0.9272727
ILMN_1758599	91.64962	27	2.596358	0.9636363
ILMN_1762843	108.1244	14	4.010728	0.04415584
ILMN_2093072	102.2165	26	2.345659	0.2207792
ILMN_1789558	98.55756	20	2.773717	0.4857143
ILMN_2057981	109.622	16	4.401667	0.03636364
ILMN_2354269	114.7847	18	3.98364	0.006493506
ILMN_1686043	107.4607	21	3.886413	0.05324675
ILMN_3238845	653.2925	27	30.46985	0
ILMN_1670923	99.48717	18	2.924456	0.4103896
ILMN_3240534	109.7957	22	4.871905	0.03636364
ILMN_3248511	107.1845	24	3.367847	0.05714286
ILMN_1659856	94.13321	32	1.567	0.8688312
ILMN_2180773	95.18226	23	2.36242	0.7883117
ILMN_1677122	158.1327	21	3.585478	0
ILMN_1669566	102.5611	20	3.422882	0.2051948
ILMN_1764704	94.52876	17	2.993598	0.8402597
ILMN_1674608	99.65067	30	3.144731	0.3974026
ILMN_3239580	97.44901	26	3.403049	0.5896104
ILMN_1749868	113.0775	22	3.323745	0.009090909
ILMN_1653376	102.5836	23	3.425119	0.2051948
ILMN_3241099	117.7985	17	4.980494	0.003896104
ILMN_1773780	384.1297	32	10.76401	0
ILMN_1691946	161.4878	23	5.793443	0
ILMN_1712577	130.9988	29	3.671893	0
ILMN_2127722	104.6755	27	2.42316	0.1272727
ILMN_1652797	98.0862	19	3.631806	0.5311688
ILMN_3237177	1012.586	19	49.31964	0
ILMN_1762615	384.7371	19	13.5556	0
ILMN_3194638	94.33089	23	2.573164	0.8545455
ILMN_3271098	99.60171	31	1.979846	0.4
ILMN_1769092	112.4504	17	3.001809	0.01038961
ILMN_2394438	12120.94	16	281.8889	0
ILMN_1763603	99.66181	28	3.101539	0.3948052
ILMN_2287276	155.1101	20	5.800791	0
ILMN_1770576	105.5014	21	3.287942	0.09350649
ILMN_3189777	104.66	30	3.850399	0.1272727
ILMN_3232080	100.9281	35	2.665863	0.2987013
ILMN_3233135	232.636	11	16.75181	0
ILMN_1804993	103.8206	14	2.325688	0.161039
ILMN_3247182	416.7762	28	8.364979	0
ILMN_1778876	96.59985	25	1.955901	0.6649351
ILMN_3245418	93.48492	21	2.312492	0.9025974
ILMN_1762696	95.3406	24	2.537189	0.7805195
ILMN_1735502	95.80991	18	2.133131	0.7311688
ILMN_3242758	100.3608	27	2.61489	0.3272727
ILMN_3234932	98.98434	32	2.007068	0.4402598
ILMN_3244033	96.58564	14	2.978748	0.6662338
ILMN_1696699	101.8088	18	2.538541	0.2571429
ILMN_3240888	101.1351	17	3.91917	0.2883117
ILMN_1709367	97.56389	22	3.384426	0.5857143
ILMN_3236452	113.9452	24	4.324541	0.006493506
ILMN_1739559	98.26696	29	2.673476	0.5155844
ILMN_1725594	146.2303	26	5.542927	0
ILMN_1698038	104.4449	26	3.356158	0.1337662
ILMN_3240559	99.76543	19	3.707822	0.387013
ILMN_1795026	126.0519	15	4.287588	0
ILMN_1702056	90.95567	30	2.138723	0.9753247
ILMN_2346769	99.15921	27	2.759349	0.4311688
ILMN_3241250	98.77821	27	2.573648	0.4597403
ILMN_1751492	172.7897	31	4.211679	0
ILMN_1691431	104.7156	24	3.569382	0.1233766
ILMN_1661593	203.9952	22	7.32857	0
ILMN_1682823	100.1194	19	3.268252	0.3428572
ILMN_1700597	96.12167	24	3.038914	0.7064935
ILMN_1789407	144.3694	10	5.161338	0
ILMN_2129388	161.5093	22	5.728527	0
ILMN_1651504	156.9337	17	4.74625	0
ILMN_1655626	108.5687	18	2.538792	0.04285714
ILMN_1654630	107.2603	10	5.239051	0.05584415
ILMN_1730601	94.81291	13	3.966386	0.812987
ILMN_1730523	347.5452	27	11.67649	0
ILMN_1733799	140.437	22	4.396007	0
ILMN_2068522	98.39664	18	3.347191	0.5064935
ILMN_1702199	88.98846	18	2.570493	0.9922078
ILMN_1691876	101.5965	20	1.930867	0.2649351
ILMN_2172318	95.27781	24	2.708065	0.7857143
ILMN_1714271	96.54547	19	2.917974	0.6701299
ILMN_1764364	99.49	24	3.163378	0.4103896
ILMN_2318885	96.83538	15	2.976608	0.6441559
ILMN_1658710	109.1208	14	5.161456	0.03766234
ILMN_1800705	95.40804	20	3.698578	0.7753247
ILMN_2415474	100.5799	23	3.60921	0.3142857
ILMN_1712065	100.6208	22	2.85762	0.3116883
ILMN_1812091	107.5472	15	4.535631	0.05324675
ILMN_1811373	423.5921	22	17.31524	0
ILMN_1703009	96.41483	21	1.951876	0.6831169
ILMN_1712684	133.2838	22	4.643551	0
ILMN_1757634	103.6256	21	3.255895	0.1662338
ILMN_1683165	94.44086	28	2.791878	0.8493506
ILMN_2191313	99.24102	36	2.150916	0.4233766
ILMN_1733736	106.3982	29	2.153675	0.06363636
ILMN_1703860	104.0524	22	2.179659	0.1506494
ILMN_1732699	97.81561	21	2.597102	0.5584416
ILMN_1777990	101.5379	16	2.92791	0.2662338
ILMN_1727249	98.653	25	2.041707	0.4779221
ILMN_1672753	99.52599	21	2.931288	0.4077922
ILMN_1670189	100.1004	21	3.034205	0.3428572
ILMN_1691201	101.0095	32	2.794809	0.2935065
ILMN_3238452	114.0997	21	4.104105	0.006493506
ILMN_1766660	102.99	24	1.61709	0.187013
ILMN_1707694	96.26091	26	2.223957	0.6961039
ILMN_1674787	99.33397	17	3.303296	0.4194805
ILMN_1748809	99.14074	28	2.194024	0.4350649
ILMN_3249487	102.8628	24	3.533428	0.1987013
ILMN_3244487	97.2188	30	2.398028	0.6038961
ILMN_1683119	110.7195	22	3.577111	0.02207792
ILMN_2198802	97.1258	11	4.317709	0.6103896
ILMN_3241149	96.24249	25	2.141796	0.6961039
ILMN_1776905	99.92827	27	1.823619	0.361039
ILMN_1783969	104.6544	12	4.255442	0.1285714
ILMN_1659536	174.5554	22	7.663981	0
ILMN_2140799	207.2049	25	6.629448	0
ILMN_3183838	102.2566	24	3.96542	0.2194805
ILMN_3248127	102.2577	22	3.927225	0.2194805
ILMN_3249073	105.5598	18	4.017444	0.08961039
ILMN_1661022	101.3792	21	2.632713	0.2766234
ILMN_1679130	108.8765	24	2.864367	0.04155844
ILMN_2231436	99.48755	22	2.878239	0.4103896
ILMN_3236080	106.2364	22	2.419979	0.06493507
ILMN_2066849	101.687	23	2.569946	0.261039
ILMN_3248078	107.3258	16	4.781461	0.05454545
ILMN_1749083	111.2085	24	3.543211	0.01948052
ILMN_3187535	115.0299	20	5.14966	0.006493506
ILMN_3237241	618.9563	16	31.2049	0
ILMN_1724309	104.5417	17	2.233202	0.1324675
ILMN_1761594	283.7927	19	13.90917	0
ILMN_1808584	218.6039	15	5.528632	0
ILMN_1752249	553.0509	31	15.57793	0
ILMN_1665686	118.1141	22	4.884495	0.003896104
ILMN_1785528	199.6345	23	5.142738	0
ILMN_1739199	122.5799	21	4.977382	0
ILMN_1768861	100.5228	13	3.966734	0.3194805
ILMN_1713406	491.9225	16	13.21686	0
ILMN_1723657	96.9098	17	2.940959	0.6337662
ILMN_1655952	990.9059	20	30.86234	0
ILMN_1808356	981.8621	24	27.94268	0
ILMN_1685767	98.19297	22	2.664374	0.5233766
ILMN_2355486	96.93262	25	2.106606	0.6324675
ILMN_1777261	176.841	30	5.694081	0
ILMN_2368773	177.4474	25	6.721654	0
ILMN_1720433	97.95721	17	4.006601	0.5389611
ILMN_1791217	156.263	23	6.265061	0
ILMN_2161285	97.72724	29	2.768001	0.5688311
ILMN_2161286	385.9232	20	19.1939	0
ILMN_3308168	98.79661	25	3.866503	0.4597403
ILMN_1670352	94.5141	20	2.367917	0.8415585
ILMN_1706015	93.34946	23	2.607236	0.9064935
ILMN_1754921	94.60313	20	2.599943	0.8311688
ILMN_1695856	99.73486	15	4.018965	0.387013
ILMN_1716730	206.3894	28	7.429029	0
ILMN_1691760	391.7733	16	15.94669	0
ILMN_1797116	113.543	21	3.042201	0.006493506
ILMN_1740466	151.8395	16	6.508848	0
ILMN_1808011	93.41582	23	2.526863	0.9038961
ILMN_1713266	898.3023	19	40.21804	0
ILMN_2207726	102.6812	17	3.124384	0.2012987
ILMN_1779861	97.43317	27	3.210698	0.5935065
ILMN_2168903	99.35171	19	2.928625	0.4181818
ILMN_1778940	98.33489	25	3.109147	0.5116883
ILMN_2071473	103.2366	25	2.429024	0.174026
ILMN_1758171	107.8571	23	4.716879	0.04935065
ILMN_3237062	102.6098	22	4.229831	0.2051948
ILMN_1802376	97.93449	27	2.376597	0.5428572
ILMN_1669555	151.5786	28	6.207062	0
ILMN_1681553	99.04325	18	2.685262	0.438961
ILMN_1653742	103.3615	20	4.431027	0.1688312
ILMN_3309589	104.5004	21	3.960036	0.1324675
ILMN_3242997	98.98537	23	2.285715	0.4402598
ILMN_1794038	114.4879	17	3.907566	0.006493506
ILMN_2122374	1191.217	21	52.11612	0
ILMN_1809400	697.7495	18	31.09184	0
ILMN_1725130	2630.407	20	94.69775	0
ILMN_2153466	95.93224	18	2.853151	0.7207792
ILMN_1658452	126.5721	25	2.75474	0
ILMN_2053490	119.6878	15	6.97018	0.003896104
ILMN_1704571	180.2837	16	8.499648	0
ILMN_1744508	599.3384	12	24.88481	0
ILMN_2139827	131.8081	27	4.397338	0
ILMN_1697998	238.5772	23	10.35282	0
ILMN_3264466	129.9867	28	4.149992	0
ILMN_2171481	91.63662	18	3.174156	0.9636363
ILMN_3307688	98.73013	30	2.542484	0.4649351
ILMN_1672264	94.9178	25	2.451679	0.8090909
ILMN_1814924	102.6746	20	3.843901	0.2012987
ILMN_1806386	100.3925	21	3.264938	0.325974
ILMN_2379920	93.91632	20	1.782833	0.8831169
ILMN_2278984	92.85323	13	2.904711	0.9272727
ILMN_1673899	96.44564	20	1.787532	0.6805195
ILMN_3236491	103.3079	23	2.228834	0.1701299
ILMN_1770623	551.2622	17	30.25128	0
ILMN_1787681	100.8996	20	3.745156	0.3012987
ILMN_1707553	94.27925	19	2.262877	0.8558441
ILMN_1707689	101.5415	24	2.902061	0.2662338
ILMN_1778844	105.0429	21	4.112906	0.1142857
ILMN_1758943	91.92131	20	2.701052	0.9571428
ILMN_2092589	106.4846	18	2.877973	0.06363636
ILMN_3272603	487.5351	27	21.83997	0
ILMN_3196019	177.1204	22	5.524076	0
ILMN_2057573	4925.93	19	262.2451	0
ILMN_1745764	94.69565	26	3.280522	0.8181818
ILMN_1755721	122.9673	17	6.708319	0
ILMN_1689552	252.6801	27	10.84478	0
ILMN_1774259	109.7894	15	3.113049	0.03636364
ILMN_1728972	94.23703	16	4.385293	0.8571429
ILMN_1680037	102.5513	17	3.784409	0.2051948
ILMN_1726597	156.2074	21	8.879497	0
ILMN_3242330	93.75795	10	4.410225	0.8922078
ILMN_1756654	96.84192	22	3.183351	0.6441559
ILMN_3307791	212.4591	24	8.163579	0
ILMN_1682577	111.1097	34	3.735191	0.01948052
ILMN_1669044	98.75748	23	3.183295	0.4610389
ILMN_1757440	99.54302	20	2.912358	0.4051948
ILMN_1718446	103.7618	15	3.434441	0.1623377
ILMN_2180252	92.88644	26	1.588805	0.9272727
ILMN_1699978	102.0144	29	2.443166	0.2454545
ILMN_1667437	95.7017	17	1.931576	0.7428572
ILMN_2343273	99.75156	18	3.429212	0.387013
ILMN_1723300	113.8651	24	3.758482	0.006493506
ILMN_1792014	112.5285	13	4.633092	0.01038961
ILMN_1709472	102.4236	16	5.259391	0.2103896
ILMN_3243991	94.71959	27	1.836014	0.8155844
ILMN_1705659	97.34849	19	4.019041	0.6
ILMN_1798547	105.4662	11	7.737104	0.09350649
ILMN_1732717	95.69767	17	3.071808	0.7428572
ILMN_3232949	103.6013	25	3.726286	0.1662338
ILMN_3186401	98.23807	23	3.539545	0.5207792
ILMN_3232501	95.25793	25	2.168555	0.787013
ILMN_1659464	91.08068	25	2.287437	0.9714286
ILMN_1788806	92.76668	30	1.949529	0.9298701
ILMN_3238797	181.7853	23	6.106101	0
ILMN_3243986	205.9265	17	6.594442	0
ILMN_1719870	270.3314	9	9.354932	0
ILMN_3235790	127.9249	22	4.478121	0
ILMN_2123559	453.1186	24	13.73003	0
ILMN_2123557	105.3965	28	2.712832	0.09740259
ILMN_1701940	120.0925	20	3.202076	0.003896104
ILMN_3237074	96.02688	17	1.828969	0.7116883
ILMN_3248190	96.05756	23	2.324085	0.7090909
ILMN_1709379	101.7621	21	3.867947	0.2584416
ILMN_2150446	99.23277	25	3.243989	0.425974
ILMN_1788638	99.01364	13	5.322873	0.438961
ILMN_3181927	93.95776	24	2.982261	0.8805195
ILMN_3258385	94.96139	27	2.700655	0.8025974
ILMN_3246786	101.1519	20	3.427336	0.2883117
ILMN_3194147	104.9031	24	2.993955	0.1181818
ILMN_3270493	92.28326	30	2.261985	0.9428571
ILMN_1772728	98.76127	21	2.12345	0.4610389
ILMN_3237067	116.0761	21	4.408756	0.003896104
ILMN_3273268	119.1514	22	2.499188	0.003896104
ILMN_3196798	98.78482	16	2.058408	0.4597403
ILMN_2133713	115.0444	29	2.555526	0.006493506
ILMN_2130514	145.6743	30	4.33196	0
ILMN_1801304	110.1401	13	2.573635	0.03246753
ILMN_1749960	93.29386	21	3.85383	0.9090909
ILMN_1749474	94.33354	23	3.008182	0.8545455
ILMN_1660819	100.9639	19	3.103302	0.2974026
ILMN_1661387	101.1496	16	2.381761	0.2883117
ILMN_1704134	111.1964	23	3.762249	0.01948052
ILMN_1780808	93.38624	19	2.429309	0.9051948
ILMN_1659862	125.5995	17	3.852297	0
ILMN_1720557	102.0364	14	3.921359	0.2441558
ILMN_1706664	98.85019	11	0.4921255	0.4558442
ILMN_1681757	95.51431	16	3.453174	0.7623377
ILMN_1699623	96.25555	17	4.27545	0.6961039
ILMN_1759679	105.5658	23	3.495692	0.08961039
ILMN_1812302	101.4393	27	2.623753	0.274026
ILMN_1727309	508.1642	24	19.17827	0
ILMN_1772973	109.5276	19	3.972884	0.03636364
ILMN_1752995	96.94056	15	2.899661	0.6298701
ILMN_2239774	106.7158	14	5.130718	0.06363636
ILMN_1670158	107.1893	26	2.979134	0.05714286
ILMN_1782863	98.60085	18	2.033786	0.4831169
ILMN_1673356	111.965	15	4.225904	0.01428571
ILMN_1781943	285.1414	31	5.65462	0
ILMN_1658301	94.07029	28	2.339715	0.8766234
ILMN_1683231	130.8486	16	6.588253	0
ILMN_2122848	99.89666	20	3.644971	0.3623376
ILMN_1751328	95.06169	23	2.740715	0.7948052
ILMN_2219199	107.967	22	4.137223	0.04935065
ILMN_1670807	103.0187	23	2.972395	0.1844156
ILMN_1780298	193.7975	27	4.942133	0
ILMN_3249739	119.2787	11	5.196836	0.003896104
ILMN_2400250	179.6782	17	6.430393	0
ILMN_3250592	222.2048	25	8.085584	0
ILMN_1769532	109.0275	23	3.564742	0.03766234
ILMN_1655051	178.1049	22	5.815084	0
ILMN_1658861	118.7334	26	2.758265	0.003896104
ILMN_3186004	103.1784	22	2.643961	0.1766234
ILMN_3262462	101.8863	17	3.794277	0.2519481
ILMN_1753482	123.8049	22	3.907809	0
ILMN_3236135	134.0044	22	4.844218	0
ILMN_3256471	89.9011	16	3.665311	0.9883117
ILMN_1754841	94.19434	24	2.639121	0.861039
ILMN_1712859	95.55424	23	3.451165	0.7597402
ILMN_1652677	96.30895	24	1.881089	0.6909091
ILMN_1710075	92.29095	11	5.133052	0.9402598
ILMN_2285817	105.1489	29	3.457747	0.1116883
ILMN_1804117	233.0078	24	8.040122	0
ILMN_1807448	149.5677	16	8.327587	0
ILMN_1696684	94.97498	31	2.231344	0.7987013
ILMN_1748555	93.09954	22	2.553109	0.9194805
ILMN_1751044	96.82793	27	2.89552	0.6454545
ILMN_1658938	104.9398	15	4.257102	0.1168831
ILMN_3240907	100.5518	14	3.072052	0.3168831
ILMN_3244051	97.78987	23	2.310185	0.5636364
ILMN_3240649	100.9899	27	3.276376	0.2948052
ILMN_3244382	100.222	19	3.385893	0.3350649
ILMN_3244631	102.8639	25	2.549837	0.1987013
ILMN_3244244	101.3369	27	1.523104	0.2792208
ILMN_3244720	90.27712	20	2.227196	0.9844156
ILMN_1748539	97.74572	16	2.631403	0.5675325
ILMN_1664907	104.8447	21	3.394635	0.1220779
ILMN_1793320	101.6957	21	2.637795	0.261039
ILMN_1660797	106.0646	19	4.892415	0.07272727
ILMN_1805993	105.8455	22	3.406648	0.08181818
ILMN_1723953	121.9022	19	8.231661	0.001298701
ILMN_3240754	126.1761	23	2.630417	0
ILMN_3241066	102.5028	21	3.467145	0.2064935
ILMN_1725834	116.587	24	4.680714	0.003896104
ILMN_1778220	102.9769	21	2.398908	0.187013
ILMN_1699455	97.783	16	3.309187	0.5649351
ILMN_1697056	102.4662	25	3.169278	0.2090909
ILMN_3238173	98.91029	11	4.117141	0.451948
ILMN_1717884	97.8363	26	1.431606	0.5584416
ILMN_3244808	101.1963	24	3.210612	0.2857143
ILMN_1777322	192.642	36	4.345678	0
ILMN_1783097	95.05954	18	1.941824	0.7948052
ILMN_1784465	96.22959	16	2.331928	0.6974026
ILMN_1748976	107.951	20	3.85469	0.04935065
ILMN_1685856	94.10061	15	3.55682	0.8753247
ILMN_3235997	93.52348	27	2.639236	0.9012987
ILMN_1693071	102.0265	16	3.837588	0.2441558
ILMN_1761981	1711.776	23	67.0686	0
ILMN_2367428	493.51	18	28.26191	0
ILMN_1779813	1635.867	21	64.37694	0
ILMN_1735453	569.7761	17	40.21393	0
ILMN_2242984	98.71885	24	3.132464	0.4662338
ILMN_1763997	95.22187	28	2.624724	0.7883117
ILMN_2313330	105.0179	20	2.691277	0.1155844
ILMN_1771870	120.1693	20	5.400894	0.002597403
ILMN_1670453	96.80486	26	2.375121	0.6467533
ILMN_1778039	96.40582	21	2.697807	0.6831169
ILMN_2153936	96.32666	16	3.076224	0.6909091
ILMN_2153939	94.39489	22	2.006669	0.851948
ILMN_2098705	104.7413	32	3.47714	0.1220779
ILMN_1775240	91.81393	11	2.811452	0.9597403
ILMN_1799224	104.7188	18	4.048685	0.1233766
ILMN_1769758	98.61054	19	3.265665	0.4831169
ILMN_1682747	117.1655	16	5.490854	0.003896104
ILMN_1726756	158.2246	19	6.051248	0
ILMN_1698252	119.2865	32	3.242421	0.003896104
ILMN_1683112	109.5425	21	2.662187	0.03636364
ILMN_2235137	387.1119	36	14.59524	0
ILMN_1657634	115.5487	16	3.405571	0.003896104
ILMN_1712122	123.5766	24	3.823428	0
ILMN_2043452	386.4	16	15.17018	0
ILMN_1682724	103.5212	26	3.02863	0.1662338
ILMN_1758728	834.4844	27	19.08647	0
ILMN_1655642	531.9157	32	17.18484	0
ILMN_2188909	103.9286	19	3.347414	0.1571429
ILMN_1754045	317.336	19	18.2464	0
ILMN_1811995	91.29504	26	2.12272	0.9714286
ILMN_1773126	105.8429	16	4.078247	0.08311688
ILMN_2232854	99.50562	20	2.79685	0.4103896
ILMN_2143250	219.8147	21	7.439978	0
ILMN_1694596	97.01787	26	2.770613	0.6233766
ILMN_2202915	98.44871	22	2.3835	0.4987013
ILMN_2271584	104.4638	15	3.273768	0.1324675
ILMN_1712040	101.9184	18	3.135814	0.2506494
ILMN_1813982	99.21167	25	2.69512	0.4285714
ILMN_1678353	90.48228	20	1.798391	0.9805195
ILMN_2062687	100.4862	14	3.381391	0.3207792
ILMN_1793732	285.9745	21	11.03669	0
