Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_c.AVG_Signal	KHYG1_si308_c.Avg_NBEADS	KHYG1_si308_c.BEAD_STDERR	KHYG1_si308_c.Detection Pval
ILMN_1672872	107.2509	23	4.401171	0.04285714
ILMN_2366192	89.87756	15	1.351105	0.9480519
ILMN_2326197	94.43869	21	3.302709	0.6857143
ILMN_1731222	88.66944	15	2.226389	0.9675325
ILMN_1803597	132.6583	28	4.141302	0
ILMN_1682828	99.97924	24	3.319415	0.2480519
ILMN_1693009	109.5935	26	4.522343	0.02207792
ILMN_1795158	188.8507	29	5.407921	0
ILMN_2272519	111.1528	17	4.324399	0.01818182
ILMN_2368318	254.2316	23	8.302579	0
ILMN_1719392	999.581	15	39.85963	0
ILMN_3236432	97.83615	26	2.287587	0.4012987
ILMN_1699206	95.31195	17	3.463165	0.6168831
ILMN_1766123	101.4626	11	2.734967	0.1753247
ILMN_1805842	94.99788	17	2.556395	0.6428571
ILMN_2355831	125.5617	13	5.009846	0
ILMN_1668411	114.4344	23	3.108395	0.002597403
ILMN_2265783	96.50268	20	2.679486	0.5220779
ILMN_1678643	92.93553	14	2.826416	0.7857143
ILMN_1703558	208.9626	7	13.64691	0
ILMN_1669023	94.94473	22	3.154707	0.6441559
ILMN_1651776	385.1494	21	12.18594	0
ILMN_1761322	92.40548	24	2.438429	0.8285714
ILMN_1727135	94.75995	27	2.30903	0.6584415
ILMN_1716247	109.6861	19	4.587115	0.02207792
ILMN_1657797	995.332	34	27.94724	0
ILMN_2411139	211.4917	27	6.916898	0
ILMN_1778064	118.3931	20	3.615016	0
ILMN_1800889	124.2669	18	4.072201	0
ILMN_1707612	96.75675	30	2.387249	0.5012987
ILMN_1801927	87.46823	22	2.883463	0.9831169
ILMN_1676307	96.57063	24	2.837694	0.5155844
ILMN_1778152	140.8626	26	3.923855	0
ILMN_2389114	135.8473	19	4.784501	0
ILMN_3249343	110.8716	18	3.564495	0.02077922
ILMN_1657039	99.66993	27	3.016397	0.2649351
ILMN_1738578	85.76588	14	3.287662	0.9948052
ILMN_1730906	108.6119	22	3.909327	0.02857143
ILMN_2391150	98.46828	16	1.818023	0.3506494
ILMN_1784407	93.43504	30	1.758875	0.7480519
ILMN_2190942	92.1646	27	2.222184	0.8415585
ILMN_1768743	284.2591	32	9.184434	0
ILMN_1662880	109.2999	25	4.116298	0.02337662
ILMN_1658351	1365.865	24	39.23646	0
ILMN_1764557	105.7963	23	3.926256	0.05974026
ILMN_2338593	101.32	25	2.746309	0.1844156
ILMN_1781803	127.0404	19	3.363229	0
ILMN_1746465	97.60406	19	3.901402	0.4142857
ILMN_1659905	98.50431	21	3.354246	0.3480519
ILMN_1787345	1585.866	21	71.67911	0
ILMN_2150294	506.5726	18	16.43839	0
ILMN_1665243	113.2573	26	3.56154	0.005194805
ILMN_1804863	120.4407	27	4.04744	0
ILMN_1702237	122.8662	18	4.192834	0
ILMN_1683969	279.8688	26	14.3452	0
ILMN_2333367	247.0876	19	10.74432	0
ILMN_1683658	656.2104	22	30.31937	0
ILMN_2303955	106.1961	20	4.208603	0.05194805
ILMN_3239766	105.625	19	4.624185	0.06363636
ILMN_1674337	406.9036	26	16.80302	0
ILMN_1678080	119.1191	11	6.157936	0
ILMN_1807563	128.6425	23	4.450992	0
ILMN_1654691	155.5854	17	4.012432	0
ILMN_2104784	456.548	25	12.95283	0
ILMN_1782045	548.9102	16	20.58914	0
ILMN_1778444	949.0941	18	31.63802	0
ILMN_1815444	93.69564	23	3.155254	0.7350649
ILMN_1717737	92.72675	14	3.071374	0.8038961
ILMN_1685084	94.62305	26	3.022269	0.6649351
ILMN_1733947	106.624	26	3.049251	0.04675325
ILMN_1666121	93.74635	20	3.669066	0.7337663
ILMN_2145143	97.80681	18	2.923347	0.4038961
ILMN_2089977	94.47521	23	2.300575	0.6805195
ILMN_1781585	97.10263	24	3.353444	0.4623377
ILMN_1791052	107.3487	24	3.108161	0.04285714
ILMN_2368617	116.8433	15	3.352138	0.002597403
ILMN_1753597	104.0931	19	3.382106	0.08701298
ILMN_1720928	96.9152	20	2.602962	0.4818182
ILMN_3238555	91.96824	25	2.354052	0.8584415
ILMN_2112673	96.34245	27	2.799485	0.5337662
ILMN_1814998	4241.833	26	152.8696	0
ILMN_2157932	92.91869	18	3.461499	0.7857143
ILMN_1776822	95.3934	16	3.325427	0.6077922
ILMN_1709722	100.0256	34	2.104917	0.2467532
ILMN_2357386	4592.518	28	138.6496	0
ILMN_1784156	98.70358	22	2.808845	0.3298701
ILMN_1730325	102.9555	22	4.609449	0.1220779
ILMN_1663667	402.4749	21	12.38024	0
ILMN_1670008	105.3267	16	4.780576	0.06493507
ILMN_1683390	103.905	27	2.356541	0.0948052
ILMN_1814952	103.2576	20	3.79717	0.1168831
ILMN_1655525	110.8884	26	4.276731	0.02077922
ILMN_2134130	91.31995	16	3.580137	0.8961039
ILMN_1743715	95.68211	12	3.676481	0.5857143
ILMN_2233229	92.20502	18	4.124115	0.8415585
ILMN_1665738	191.8715	18	6.566263	0
ILMN_1737170	138.2436	17	4.089279	0
ILMN_1652881	98.04268	23	2.300521	0.3844156
ILMN_1660982	97.73152	33	2.581611	0.4090909
ILMN_1756621	99.20296	19	2.55824	0.2935065
ILMN_1729323	97.19068	18	4.465023	0.451948
ILMN_1745217	239.3416	30	8.321745	0
ILMN_3182000	97.42247	20	3.23672	0.425974
ILMN_3259594	95.23165	25	2.758727	0.6220779
ILMN_1785277	101.1403	23	4.025955	0.187013
ILMN_2186877	120.302	18	4.493249	0
ILMN_1712211	112.9352	13	3.479119	0.007792208
ILMN_2098297	92.13978	18	2.863878	0.8415585
ILMN_1800911	93.8727	32	2.397397	0.7246753
ILMN_1705743	124.6295	19	7.244938	0
ILMN_1703430	257.5462	25	7.370847	0
ILMN_3273209	89.96073	13	3.133026	0.9454545
ILMN_3232161	93.47334	25	2.380137	0.7454545
ILMN_3185453	107.6913	16	3.422905	0.03636364
ILMN_3233739	99.80526	26	2.75462	0.2545455
ILMN_3232289	91.81034	21	2.841334	0.8727273
ILMN_1794490	91.2849	15	3.451788	0.8961039
ILMN_1793012	99.51743	19	2.017649	0.2766234
ILMN_2173294	97.89145	18	2.733042	0.3961039
ILMN_1737604	279.4093	28	8.266198	0
ILMN_1694269	112.1536	24	3.087831	0.01038961
ILMN_1689831	103.2522	17	4.510666	0.1168831
ILMN_1695562	109.3457	20	3.330938	0.02337662
ILMN_1679003	91.78806	23	1.363883	0.8727273
ILMN_1798947	96.97415	24	3.333375	0.474026
ILMN_3187206	102.7927	25	3.306803	0.1285714
ILMN_1775444	105.5895	19	3.427468	0.06363636
ILMN_1726952	96.14444	15	3.465809	0.5493507
ILMN_1775664	95.82242	24	2.286694	0.5766234
ILMN_1697115	108.3173	16	7.639032	0.03116883
ILMN_1680494	103.3091	23	3.708657	0.1155844
ILMN_2072622	100.1109	20	2.96986	0.2441558
ILMN_1718061	105.2498	23	2.661223	0.06623377
ILMN_2347748	165.6514	27	7.059348	0
ILMN_3270588	91.62792	26	1.829637	0.8857143
ILMN_1678674	101.6043	24	3.452397	0.1701299
ILMN_1664124	92.84295	21	2.783494	0.7922078
ILMN_2120072	135.4887	18	2.631256	0
ILMN_2162135	100.4001	24	3.299309	0.2285714
ILMN_1748290	100.6748	26	2.716005	0.2038961
ILMN_1814967	98.89402	29	3.104929	0.3142857
ILMN_3185552	96.67568	24	2.182396	0.5090909
ILMN_3262015	103.4293	17	2.860497	0.1116883
ILMN_3307196	107.5096	27	3.699451	0.04155844
ILMN_1811608	97.81847	15	3.366977	0.4025974
ILMN_1763745	102.6464	18	1.716191	0.1324675
ILMN_1743483	98.83168	23	2.735685	0.3207792
ILMN_1697491	91.87999	27	2.00463	0.8662338
ILMN_1699275	98.72269	23	2.312503	0.3272727
ILMN_1664701	92.44543	26	3.052576	0.8272727
ILMN_3307201	96.18598	29	2.681253	0.5454546
ILMN_2114894	93.80447	22	3.400835	0.7311688
ILMN_3264472	90.46951	19	2.260423	0.9246753
ILMN_1709725	95.87646	29	2.508498	0.5727273
ILMN_1745554	99.07977	23	2.879642	0.3038961
ILMN_1762506	112.9473	27	4.686737	0.007792208
ILMN_2120507	95.09302	16	3.0855	0.6337662
ILMN_1797406	98.22614	16	2.524425	0.3649351
ILMN_1765773	112.5441	21	2.485703	0.009090909
ILMN_2053377	98.92368	18	2.013448	0.312987
ILMN_3236816	104.9364	26	3.289004	0.07142857
ILMN_2184575	97.15306	17	2.800444	0.4571429
ILMN_1754114	198.1669	18	4.335195	0
ILMN_1814622	121.4769	23	3.178592	0
ILMN_2179915	95.64222	14	2.521039	0.5883117
ILMN_1719386	99.89262	20	2.972275	0.2532468
ILMN_1716907	122.1487	21	3.013919	0
ILMN_1689046	97.41113	33	2.95774	0.425974
ILMN_1658427	92.09768	21	2.089782	0.8467532
ILMN_1757978	94.50076	15	3.42182	0.6792208
ILMN_1656615	94.85854	21	3.035982	0.6506494
ILMN_1775188	90.96101	16	2.640702	0.9077922
ILMN_1666753	100.8751	10	4.575363	0.1987013
ILMN_1737402	101.8356	30	2.007448	0.1584416
ILMN_1727226	95.37325	14	3.524194	0.6116883
ILMN_1811181	116.9151	31	2.629764	0.002597403
ILMN_1771144	96.14413	13	3.330209	0.5493507
ILMN_1723210	95.1385	20	3.42296	0.6298701
ILMN_1702757	104.8284	26	4.734798	0.07272727
ILMN_1778144	109.6565	23	2.96189	0.02207792
ILMN_3180895	100.12	23	3.257455	0.2441558
ILMN_3257361	96.83269	10	3.641831	0.4935065
ILMN_1667087	102.0107	20	3.704388	0.1532468
ILMN_1805147	102.4349	21	2.982177	0.138961
ILMN_1706558	165.2411	19	3.893267	0
ILMN_1778318	97.80914	21	3.022091	0.4038961
ILMN_1790197	101.5047	25	3.073323	0.174026
ILMN_1692464	495.1973	25	22.94225	0
ILMN_1779702	103.8864	28	3.470837	0.0948052
ILMN_1763663	282.9856	19	14.04456	0
ILMN_1668752	114.4217	20	2.97899	0.002597403
ILMN_1711928	106.5893	22	3.014216	0.04675325
ILMN_1652701	101.6279	17	4.418754	0.1701299
ILMN_2180885	93.82424	19	3.461186	0.7298701
ILMN_1770102	89.73058	17	2.314238	0.9506493
ILMN_1655196	96.09775	22	3.300443	0.5545455
ILMN_1672800	94.26598	21	3.54667	0.6987013
ILMN_1778510	105.4886	9	1.33768	0.06363636
ILMN_1815366	98.35574	13	4.00748	0.3597403
ILMN_1677038	95.57246	21	3.465675	0.5961039
ILMN_1765636	99.18159	18	3.426166	0.2948052
ILMN_2387471	96.04785	19	4.129245	0.5584416
ILMN_1665289	115.4251	20	4.207684	0.002597403
ILMN_1672982	100.5259	16	2.825064	0.2194805
ILMN_1728115	97.56136	28	2.492391	0.4207792
ILMN_1685465	101.7415	14	6.509964	0.1636364
ILMN_1705207	94.96893	17	3.128041	0.6441559
ILMN_1700098	105.7946	19	3.180142	0.05974026
ILMN_1656149	101.8398	19	4.066179	0.1584416
ILMN_3247023	95.42632	30	2.459923	0.6064935
ILMN_1702866	92.1063	22	2.048733	0.8441558
ILMN_1707286	93.05276	21	2.67682	0.7805195
ILMN_3183048	93.90539	17	2.793646	0.7233766
ILMN_3259509	91.35706	13	3.162246	0.8961039
ILMN_2150802	154.8207	21	5.772742	0
ILMN_1696243	104.8993	19	3.505218	0.07142857
ILMN_1670317	97.06939	18	3.637234	0.4649351
ILMN_1806305	106.0057	13	3.086656	0.05714286
ILMN_1684155	153.7945	23	5.45894	0
ILMN_1706699	90.73003	22	2.677853	0.9142857
ILMN_1716546	97.08677	27	2.908983	0.4636364
ILMN_1809817	95.11186	25	2.533427	0.6311688
ILMN_3274036	102.5322	19	2.97848	0.1350649
ILMN_2144162	100.7054	14	3.965262	0.2038961
ILMN_1711060	96.91584	16	2.293063	0.4818182
ILMN_1751587	97.08604	24	3.128752	0.4636364
ILMN_1791658	97.10374	11	4.702627	0.4623377
ILMN_1804175	98.90678	18	4.331341	0.3142857
ILMN_1656250	101.6404	29	3.46529	0.1675325
ILMN_1661004	95.23194	23	3.328637	0.6220779
ILMN_3260180	448.2442	32	10.68277	0
ILMN_1655498	140.6786	29	4.493787	0
ILMN_1789807	110.9911	20	4.372429	0.02077922
ILMN_1710829	98.77878	29	2.440486	0.3233766
ILMN_1700068	94.04815	15	1.764671	0.7142857
ILMN_1665260	95.17204	19	1.967864	0.6246753
ILMN_1716729	91.97688	23	2.79456	0.8584415
ILMN_3307180	90.82156	23	2.139706	0.9090909
ILMN_1732860	116.1666	20	5.286551	0.002597403
ILMN_3270637	94.17464	20	3.141522	0.7051948
ILMN_1797409	98.82719	13	3.131916	0.3207792
ILMN_1720004	106.4903	22	2.417259	0.05064935
ILMN_1815114	94.34409	23	1.901111	0.6922078
ILMN_1726048	95.73653	24	2.585829	0.5857143
ILMN_1760430	100.0795	19	3.754371	0.2454545
ILMN_1705466	101.4526	19	4.87694	0.1766234
ILMN_1724966	109.4746	17	2.241277	0.02337662
ILMN_1726041	100.507	14	3.736882	0.2220779
ILMN_1686712	98.64724	14	2.699604	0.3376623
ILMN_1745684	94.51477	18	3.620222	0.6766234
ILMN_3184067	91.34029	21	3.132622	0.8961039
ILMN_3263341	97.13905	30	2.487223	0.4571429
ILMN_1745695	101.7062	21	3.075325	0.1636364
ILMN_3268232	100.3504	14	3.411911	0.2324675
ILMN_3191764	96.56927	28	2.802809	0.5168831
ILMN_1711772	99.20726	27	3.429236	0.2935065
ILMN_1788833	101.5677	23	2.135733	0.1714286
ILMN_1668152	93.50692	23	2.850439	0.7454545
ILMN_1799872	95.29893	12	5.072889	0.6168831
ILMN_1673270	100.7013	23	3.228082	0.2038961
ILMN_1719209	95.07364	22	2.138129	0.635065
ILMN_3189585	180.743	40	6.91117	0
ILMN_3266054	103.4103	17	3.789672	0.1116883
ILMN_1654108	93.88102	16	5.168508	0.7233766
ILMN_1787100	95.18596	19	3.079708	0.6246753
ILMN_2113728	99.87551	21	2.768754	0.2532468
ILMN_1812549	95.57632	24	2.750201	0.5961039
ILMN_1655136	104.0507	17	4.610102	0.09090909
ILMN_1743256	100.1803	9	4.745692	0.2402597
ILMN_1791162	97.23241	20	1.938137	0.4428571
ILMN_1723834	109.5516	15	3.997656	0.02207792
ILMN_3191756	96.76053	22	2.407628	0.5012987
ILMN_3268228	97.90503	29	3.070015	0.3961039
ILMN_1756918	100.3615	24	3.078559	0.2298701
ILMN_1671331	96.43052	21	2.64573	0.5272727
ILMN_1780637	96.26198	28	2.490163	0.5363637
ILMN_1768646	94.14465	13	3.876034	0.7051948
ILMN_1794510	125.5877	17	3.080268	0
ILMN_1657603	100.1329	29	3.045681	0.2441558
ILMN_1722609	98.18842	24	2.342992	0.3649351
ILMN_1751897	99.60559	15	5.586941	0.2701299
ILMN_3266833	94.82275	26	3.051269	0.6545454
ILMN_1660007	106.4687	24	3.349398	0.05064935
ILMN_1792191	92.08771	17	1.705901	0.8467532
ILMN_1736479	102.9173	26	2.548199	0.1246753
ILMN_2109536	96.69672	22	3.121492	0.5064935
ILMN_1766316	103.4608	27	3.205939	0.1103896
ILMN_1728889	101.9435	25	3.844724	0.1558442
ILMN_2135456	99.44727	23	3.318589	0.2779221
ILMN_1652243	97.88371	15	2.928691	0.3961039
ILMN_3191647	96.56958	10	4.307929	0.5168831
ILMN_1776826	94.48695	12	1.55791	0.6792208
ILMN_1716991	106.8085	22	4.606881	0.04675325
ILMN_1762018	101.6386	27	3.063861	0.1688312
ILMN_1784879	113.968	31	4.016448	0.003896104
ILMN_1664563	95.27435	18	1.872466	0.6207792
ILMN_1692874	95.36097	37	2.041242	0.612987
ILMN_1755635	94.13944	18	3.019925	0.7064935
ILMN_1838357	94.225	23	2.665924	0.7025974
ILMN_1717029	109.68	22	3.971311	0.02207792
ILMN_3242977	122.9837	27	4.311108	0
ILMN_1746472	98.21914	14	3.580115	0.3649351
ILMN_1773383	106.6961	20	4.482128	0.04675325
ILMN_1671366	88.26757	22	3.785997	0.9753247
ILMN_1674795	100.4512	24	2.868001	0.2233766
ILMN_1737878	119.7952	20	4.680894	0
ILMN_1798911	89.28006	18	3.079763	0.9597403
ILMN_1675437	95.80236	27	2.703036	0.5779221
ILMN_3307149	95.06966	19	2.300283	0.6363636
ILMN_1676435	103.3724	25	3.656572	0.1142857
ILMN_1691212	88.17875	25	1.715417	0.9753247
ILMN_1653615	101.0607	17	2.552178	0.1922078
ILMN_3243324	97.2936	34	2.252567	0.4376623
ILMN_1678705	93.21629	31	2.544939	0.7675325
ILMN_1763891	95.72452	36	1.84057	0.5857143
ILMN_1806862	92.23071	11	3.930414	0.8402597
ILMN_3187458	95.85979	22	2.569403	0.574026
ILMN_3258523	96.58701	22	2.80508	0.5142857
ILMN_3269655	1356.963	24	51.09943	0
ILMN_1800246	95.77259	23	2.023561	0.5805195
ILMN_1668671	92.83135	20	3.050224	0.7935065
ILMN_1738738	98.29517	24	2.106833	0.361039
ILMN_1778408	95.45788	22	3.76601	0.6064935
ILMN_1726856	114.2348	10	11.51199	0.002597403
ILMN_1788008	96.43549	21	2.686586	0.5272727
ILMN_1730351	167.4094	28	4.75094	0
ILMN_1685640	97.09071	24	3.34208	0.4636364
ILMN_2163187	97.59986	23	3.505541	0.4155844
ILMN_3307940	101.5624	28	2.70731	0.1727273
ILMN_1757380	97.04832	19	4.254593	0.4649351
ILMN_1777040	132.5441	15	6.763875	0
ILMN_1768434	99.22254	12	1.741847	0.2935065
ILMN_1781225	183.213	17	8.855574	0
ILMN_1805011	91.66038	16	1.73438	0.8857143
ILMN_1673642	97.09473	25	2.469486	0.4623377
ILMN_2085339	96.52682	26	2.759411	0.5220779
ILMN_1768919	102.0826	28	3.237422	0.1506494
ILMN_1697634	89.96362	23	1.916657	0.9441559
ILMN_1691966	99.75032	23	4.443698	0.261039
ILMN_1675792	92.29025	20	3.532113	0.8363636
ILMN_1696029	97.75698	24	1.877414	0.4038961
ILMN_1691194	97.2252	28	3.039702	0.4441558
ILMN_1672818	94.60526	26	2.288958	0.6675324
ILMN_3249820	102.242	18	3.483358	0.1441558
ILMN_1718770	104.6326	26	2.73748	0.07662338
ILMN_1668736	103.7084	17	4.606462	0.1025974
ILMN_3181480	547.1574	24	16.82091	0
ILMN_3257941	93.93636	16	2.265873	0.7220779
ILMN_1735905	97.90463	9	5.1487	0.3961039
ILMN_1696193	100.8644	15	3.487776	0.1987013
ILMN_1659333	92.16748	19	2.360712	0.8415585
ILMN_1690843	96.37961	9	5.655876	0.5311688
ILMN_2162496	131.9767	20	6.342817	0
ILMN_1708686	103.3525	24	3.244914	0.1155844
ILMN_1910334	89.12578	13	3.556985	0.9623377
ILMN_1722825	93.56654	25	2.221011	0.7415584
ILMN_3241684	97.95683	25	2.542688	0.3922078
ILMN_1651259	119.9189	27	3.492093	0
ILMN_1717265	93.61578	19	2.771563	0.7402598
ILMN_1727099	97.40163	20	3.993621	0.425974
ILMN_1809167	93.37792	29	2.300152	0.7532467
ILMN_1723320	101.6654	29	2.409388	0.1649351
ILMN_1771618	124.5659	20	4.837448	0
ILMN_1769571	104.8597	19	3.99944	0.07272727
ILMN_3237826	96.03059	32	2.515313	0.5623376
ILMN_1674116	96.82941	17	2.91781	0.4935065
ILMN_1654458	102.4356	14	4.217556	0.138961
ILMN_3269324	93.70886	16	3.455822	0.7337663
ILMN_1786064	98.66406	16	3.653364	0.3363636
ILMN_3184599	101.4368	25	2.72216	0.1766234
ILMN_3232128	98.63388	22	4.127181	0.338961
ILMN_2122153	99.61362	26	2.625243	0.2701299
ILMN_1656266	93.71367	22	2.509984	0.7337663
ILMN_1739404	92.35555	20	2.539782	0.8285714
ILMN_1670886	92.8932	25	2.867858	0.7909091
ILMN_2189859	225.887	25	7.030603	0
ILMN_3263520	92.51781	30	2.432357	0.8168831
ILMN_1771320	131.8734	16	3.830031	0
ILMN_3306959	99.83663	30	3.086161	0.2532468
ILMN_1782381	93.74667	38	1.734289	0.7337663
ILMN_1772626	100.5026	26	2.980764	0.2220779
ILMN_1700307	106.5587	26	2.906309	0.04675325
ILMN_1668657	100.5622	27	2.090724	0.2181818
ILMN_2378404	96.52981	20	1.537524	0.5207792
ILMN_1692595	96.94292	20	2.15211	0.4779221
ILMN_1694168	107.0856	18	4.269216	0.04415584
ILMN_1769704	98.74243	26	2.71326	0.325974
ILMN_1803559	94.65665	22	2.301979	0.6636364
ILMN_1662744	99.33797	19	3.957953	0.2896104
ILMN_1790412	117.2056	19	4.504181	0.001298701
ILMN_1666633	111.399	22	4.477291	0.01688312
ILMN_1771696	98.00385	16	2.109765	0.3896104
ILMN_1772185	96.7685	15	2.980217	0.5
ILMN_1731832	105.6397	27	2.83063	0.06363636
ILMN_1653369	104.5897	21	3.626873	0.07662338
ILMN_1750288	91.50728	16	3.091676	0.8883117
ILMN_1750051	254.3595	17	9.470034	0
ILMN_3231471	98.60693	15	4.144596	0.3402597
ILMN_3230623	96.57114	29	2.418436	0.5155844
ILMN_2162454	101.0001	17	4.464853	0.1935065
ILMN_1701624	101.9406	20	3.13043	0.1558442
ILMN_1740620	106.5209	22	3.43767	0.04675325
ILMN_1687850	93.46168	23	2.787917	0.7467533
ILMN_1713650	98.36907	16	3.683755	0.3597403
ILMN_1803357	102.7007	22	2.720044	0.1298701
ILMN_1800914	99.46087	24	3.054717	0.2766234
ILMN_2194980	91.1665	19	3.629138	0.9012987
ILMN_1664364	98.42976	28	1.988184	0.3558442
ILMN_1707318	98.19431	31	2.844284	0.3649351
ILMN_2284930	94.85284	14	3.040802	0.651948
ILMN_1670805	97.35635	24	3.043582	0.4337662
ILMN_1709738	105.3321	17	5.582345	0.06493507
ILMN_1787540	97.4683	20	4.078103	0.425974
ILMN_1713676	91.89214	19	2.767703	0.864935
ILMN_1746695	109.7605	26	3.354589	0.02207792
ILMN_1736217	91.65032	28	2.035614	0.8857143
ILMN_3249524	101.7938	27	4.502735	0.161039
ILMN_3307134	104.0077	28	2.598434	0.09090909
ILMN_1764029	94.17625	17	2.292679	0.7051948
ILMN_1689807	104.161	29	2.828393	0.08701298
ILMN_2129102	101.2374	14	4.450622	0.1857143
ILMN_1690532	96.05287	23	2.436806	0.5584416
ILMN_2041222	102.0615	25	3.399985	0.1532468
ILMN_1722537	93.08268	16	3.599325	0.7805195
ILMN_3268731	98.81365	21	2.799494	0.3220779
ILMN_3258024	93.38017	27	2.34375	0.7532467
ILMN_3181565	95.09203	19	2.50095	0.6337662
ILMN_1809892	105.5079	25	2.904406	0.06363636
ILMN_1740818	91.90851	20	2.961721	0.8623376
ILMN_1778202	403.8479	17	25.4898	0
ILMN_1745860	109.0319	15	4.029088	0.02467532
ILMN_1709006	99.38847	29	2.838234	0.2844156
ILMN_3262321	98.85466	23	3.666671	0.3181818
ILMN_1722632	99.29095	28	3.619048	0.2909091
ILMN_1694458	104.951	23	3.193672	0.07142857
ILMN_1813427	104.5277	18	3.554676	0.07922078
ILMN_1701286	103.39	18	2.718251	0.1142857
ILMN_1655489	102.0196	21	3.201237	0.1532468
ILMN_1759649	87.32706	9	3.119179	0.9831169
ILMN_1783743	97.18713	24	2.8151	0.4532467
ILMN_1794611	101.4961	22	2.261888	0.174026
ILMN_3253126	102.4672	23	3.604258	0.1363636
ILMN_3243223	100.3879	29	2.702669	0.2298701
ILMN_1795300	101.1852	22	3.114647	0.187013
ILMN_1702812	92.37408	25	2.591749	0.8285714
ILMN_3307069	97.55449	22	3.113768	0.4207792
ILMN_1652178	87.36235	11	1.181774	0.9831169
ILMN_1713983	106.9966	18	3.570307	0.04545455
ILMN_1663052	94.92503	18	2.329347	0.6454545
ILMN_2150049	92.46055	16	3.919336	0.8246753
ILMN_1749266	102.7258	28	2.635247	0.1298701
ILMN_3244650	95.31555	26	2.72861	0.6168831
ILMN_1789531	91.21329	25	2.447389	0.8987013
ILMN_2167961	90.88117	24	3.193914	0.9090909
ILMN_1747084	90.70944	16	1.281504	0.9142857
ILMN_1748952	95.45429	16	3.112088	0.6064935
ILMN_1703579	111.2993	29	3.015553	0.01688312
ILMN_2140455	99.39736	20	3.944063	0.2818182
ILMN_1697691	97.2271	13	3.461231	0.4441558
ILMN_3307113	108.4131	21	2.152656	0.03116883
ILMN_1727065	96.4351	20	2.386434	0.5272727
ILMN_1674060	95.61679	31	2.005	0.5922078
ILMN_1705921	94.39007	24	2.480369	0.6896104
ILMN_1676077	101.8503	30	1.938234	0.1584416
ILMN_3272299	101.384	23	2.850135	0.1818182
ILMN_3238221	109.5886	24	3.089866	0.02207792
ILMN_1770269	92.79119	28	1.825827	0.8
ILMN_1657378	109.0853	18	4.360217	0.02337662
ILMN_1732000	109.9785	21	3.832762	0.02207792
ILMN_2067334	94.22193	36	1.505537	0.7025974
ILMN_1732143	90.89577	18	2.265538	0.9090909
ILMN_1674044	93.43643	13	2.151047	0.7480519
ILMN_1783840	89.7404	19	3.059601	0.9506493
ILMN_3192548	95.90173	21	3.353631	0.5727273
ILMN_2123450	97.60383	17	4.736587	0.4142857
ILMN_1696554	100.9031	19	4.231513	0.1987013
ILMN_1769540	94.95608	28	2.220555	0.6441559
ILMN_3241505	97.79811	31	2.59554	0.4038961
ILMN_1794233	95.95564	13	3.119089	0.5675325
ILMN_3235148	4486.761	22	181.253	0
ILMN_1717726	93.84669	24	2.134887	0.7285714
ILMN_2123683	92.48941	22	1.540423	0.8233766
ILMN_2177823	96.48438	19	2.777162	0.5233766
ILMN_1676321	99.77508	31	2.760056	0.2584416
ILMN_3269339	92.41193	30	2.343948	0.8285714
ILMN_3186578	97.81327	19	2.673895	0.4025974
ILMN_1659980	97.31965	27	3.065212	0.4376623
ILMN_1698060	95.79604	21	2.929079	0.5792208
ILMN_1663010	103.9486	22	2.229881	0.0948052
ILMN_1662091	98.73998	24	2.673545	0.325974
ILMN_1729824	92.26707	20	3.005286	0.8389611
ILMN_1746292	102.4223	30	2.643069	0.1402597
ILMN_1731556	95.63824	21	4.229801	0.5896104
ILMN_1656779	94.97357	17	3.179813	0.6441559
ILMN_1718657	106.7213	31	2.476624	0.04675325
ILMN_1688020	97.88673	19	3.267406	0.3961039
ILMN_1741157	95.49348	20	2.544505	0.6012987
ILMN_1702613	95.08887	28	2.547146	0.635065
ILMN_1763975	107.0063	24	3.52172	0.04545455
ILMN_1709900	92.61353	25	2.602493	0.812987
ILMN_1688721	90.80756	23	2.399596	0.9103896
ILMN_3236599	122.2837	20	4.459162	0
ILMN_2055925	94.18224	16	4.321579	0.7051948
ILMN_1671981	96.92726	26	3.298321	0.4805195
ILMN_3242663	98.54376	20	5.610284	0.3480519
ILMN_1708941	93.81801	25	2.648875	0.7311688
ILMN_2230162	1413.354	30	38.40791	0
ILMN_1807691	99.16531	20	2.421642	0.2948052
ILMN_1778320	114.5464	13	7.466337	0.002597403
ILMN_1770065	97.45617	13	2.894089	0.425974
ILMN_1721558	97.08973	23	2.541995	0.4636364
ILMN_3265237	106.1803	22	2.451539	0.05194805
ILMN_1674559	96.7507	16	1.532652	0.5038961
ILMN_1789902	97.57329	28	1.996991	0.4194805
ILMN_1914156	102.801	19	3.269845	0.1285714
ILMN_3236202	96.30289	27	2.277916	0.5350649
ILMN_1733037	97.64631	18	1.349908	0.4116883
ILMN_1682256	107.77	19	2.805852	0.03636364
ILMN_1773735	101.5057	25	3.45246	0.174026
ILMN_1775570	101.2904	30	3.493811	0.1844156
ILMN_3307178	100.3034	15	3.344483	0.2337662
ILMN_1686781	90.6235	20	2.968856	0.9142857
ILMN_1727670	98.59087	22	3.621299	0.3415585
