Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_a.AVG_Signal	KHYG1_si308_a.Avg_NBEADS	KHYG1_si308_a.BEAD_STDERR	KHYG1_si308_a.Detection Pval
ILMN_3308833	99.4492	38	1.681908	0.425974
ILMN_3248910	170.1507	29	6.487282	0
ILMN_3308305	99.09889	16	2.907124	0.4532467
ILMN_3311010	101.2373	23	2.55932	0.3
ILMN_3309594	97.34545	25	2.993017	0.6
ILMN_3310141	92.25132	15	2.934186	0.9441559
ILMN_3309289	101.7083	12	5.389697	0.2701299
ILMN_3309659	99.22066	24	2.551175	0.4415585
ILMN_3309199	96.97752	28	2.850685	0.6298701
ILMN_3308866	94.33501	21	3.339406	0.8454546
ILMN_3310201	112.0287	23	5.101623	0.01818182
ILMN_3309234	96.24696	20	1.476836	0.6974026
ILMN_3309560	99.7077	19	2.4736	0.4090909
ILMN_3308718	93.0881	21	2.942808	0.9168831
ILMN_3310088	100.3816	18	2.869542	0.3519481
ILMN_3310331	94.50941	23	1.493325	0.8337662
ILMN_3309934	99.28951	14	2.920933	0.4363636
ILMN_3311030	124.3655	22	3.625858	0.001298701
ILMN_3310765	90.36745	15	3.196928	0.9844156
ILMN_3310880	97.24506	18	2.678627	0.6090909
ILMN_3310618	105.707	21	2.515318	0.08571429
ILMN_3308015	91.91875	26	2.100406	0.9532468
ILMN_3310486	93.79083	20	3.015721	0.8727273
ILMN_3308622	106.8246	21	5.187385	0.06753246
ILMN_3310151	112.8848	19	3.25855	0.01558442
ILMN_3310685	101.3935	26	3.028471	0.2922078
ILMN_3309174	90.92627	25	2.18191	0.9792208
ILMN_3308966	105.3348	23	2.616221	0.09350649
ILMN_3310216	95.84063	31	1.537228	0.7311688
ILMN_3309819	100.6762	16	2.454031	0.3337662
ILMN_3308025	104.1855	26	3.230548	0.1311688
ILMN_3308435	91.48275	12	1.7773	0.9675325
ILMN_3311075	93.25735	18	3.041919	0.9038961
ILMN_3308906	101.697	11	2.060416	0.2727273
ILMN_3308971	100.0315	26	3.024289	0.3844156
ILMN_3308048	95.55151	23	2.120097	0.7558442
ILMN_3309478	101.392	15	4.952362	0.2922078
ILMN_3309955	98.0993	17	3.343372	0.5350649
ILMN_3308210	90.12284	16	2.409771	0.9883117
ILMN_3308881	95.88715	24	2.455215	0.7246753
ILMN_3310461	99.07468	23	2.885084	0.4532467
ILMN_3309089	106.6828	25	2.192613	0.06753246
ILMN_3310755	91.81422	29	2.235922	0.9558442
ILMN_3308961	165.6688	23	4.078982	0
ILMN_3308188	98.00025	25	2.11044	0.548052
ILMN_3310491	2777.037	25	77.61134	0
ILMN_3309714	103.4356	27	2.509375	0.1688312
ILMN_3310236	100.2494	18	4.458047	0.361039
ILMN_3309754	99.10809	17	2.124324	0.451948
ILMN_3309159	105.6671	33	3.513645	0.08701298
ILMN_3309894	93.76007	9	2.472988	0.8727273
ILMN_3308803	99.27497	33	2.26856	0.4376623
ILMN_3308380	98.65554	24	2.949549	0.4883117
ILMN_3308951	92.89143	28	1.961987	0.9233766
ILMN_3310920	106.1826	25	4.527853	0.07792208
ILMN_3310950	102.9293	15	2.99434	0.1974026
ILMN_3308738	101.8346	23	3.090766	0.2545455
ILMN_3308295	91.77311	18	2.230558	0.9584416
ILMN_3309379	96.15306	28	1.989416	0.7038961
ILMN_3309054	102.7796	22	3.095674	0.2
ILMN_3309549	100.6716	20	3.93227	0.3337662
ILMN_3311020	90.14841	23	2.459404	0.9883117
ILMN_3309814	94.28023	22	2.03965	0.8506494
ILMN_3310835	96.34962	22	4.46454	0.6974026
ILMN_3310840	95.96107	23	2.468821	0.7168831
ILMN_3310171	94.56138	30	1.902264	0.8311688
ILMN_3309599	97.30894	23	2.36421	0.6038961
ILMN_3310850	99.60038	30	2.012051	0.4207792
ILMN_3310770	89.94577	19	1.813791	0.9896104
ILMN_3310499	96.91296	33	2.248717	0.6376624
ILMN_3310035	114.8247	16	3.532964	0.007792208
ILMN_3310025	99.74201	24	2.344629	0.4051948
ILMN_3311005	103.5565	21	3.304032	0.1584416
ILMN_3308597	94.48266	18	3.49692	0.8363636
ILMN_3309074	91.94204	24	1.688883	0.9532468
ILMN_3311045	97.82896	35	1.702892	0.561039
ILMN_3310613	93.96986	20	2.751779	0.8623376
ILMN_3310446	99.762	21	3.79336	0.4051948
ILMN_3308565	97.73083	26	2.090225	0.5701299
ILMN_3310376	94.06026	14	1.420891	0.8584415
ILMN_3311015	96.34803	15	2.65137	0.6974026
ILMN_3308688	98.95736	16	4.089868	0.4662338
ILMN_3310326	100.6932	23	2.686716	0.3311688
ILMN_3308485	101.0573	8	4.912161	0.3142857
ILMN_3308936	97.90343	16	2.777959	0.5532467
ILMN_3309084	97.6798	17	3.48128	0.574026
ILMN_3309529	95.47298	13	4.018312	0.7597402
ILMN_3309294	100.8129	25	1.98953	0.3285714
ILMN_3309224	95.62876	21	2.37619	0.7480519
ILMN_3308798	103.6928	16	2.90411	0.1506494
ILMN_3310401	94.52951	24	2.954651	0.8311688
ILMN_3310573	97.32526	23	2.76938	0.6025974
ILMN_3309534	143.6544	18	6.047073	0
ILMN_3310985	102.5857	21	3.458378	0.2103896
ILMN_3308981	99.42641	29	3.061649	0.4272727
ILMN_3308093	101.1767	14	5.266311	0.3025974
ILMN_3309031	98.03786	21	3.574	0.5441558
ILMN_3310356	93.57189	26	2.158492	0.8857143
ILMN_3309624	95.25233	31	2.294739	0.7792208
ILMN_3309679	99.0624	18	3.331157	0.4532467
ILMN_3310426	100.5897	36	2.677225	0.338961
ILMN_3310695	95.29527	19	3.394282	0.7766234
ILMN_3310910	95.4854	24	2.389869	0.7584416
ILMN_3309699	110.5635	14	6.072422	0.02077922
ILMN_3309664	115.269	22	4.123442	0.006493506
ILMN_3308385	99.55845	18	5.379734	0.4233766
ILMN_3309579	98.06271	15	2.708617	0.5389611
ILMN_3308823	99.13596	18	3.354132	0.4506494
ILMN_3308768	102.0413	31	2.752595	0.2467532
ILMN_3308265	110.0185	14	4.884386	0.02207792
ILMN_3310558	98.27175	11	4.281128	0.5168831
ILMN_3310181	102.7757	27	3.196887	0.2
ILMN_3309939	92.78815	31	1.570263	0.9272727
ILMN_3308525	96.56519	22	1.353732	0.6727273
ILMN_3308370	110.1261	21	3.687732	0.02207792
ILMN_3310815	101.7567	20	2.596905	0.2649351
ILMN_3310509	95.89674	28	2.574285	0.7207792
ILMN_3308996	94.98382	28	2.821601	0.7961039
ILMN_3309569	96.80665	19	2.983936	0.6532468
ILMN_3308078	94.93508	24	2.391568	0.7987013
ILMN_3310070	96.48726	16	2.957281	0.6779221
ILMN_3309099	100.3905	31	2.011735	0.3519481
ILMN_3309364	95.21249	24	2.791574	0.7818182
ILMN_3308886	98.98572	22	2.516201	0.4610389
ILMN_3311125	98.02536	24	2.442766	0.5441558
ILMN_3310256	93.13736	22	2.537696	0.912987
ILMN_3309774	107.7858	15	5.919123	0.05584415
ILMN_3309985	94.50571	21	2.628491	0.8337662
ILMN_3310980	108.2498	20	2.998369	0.04675325
ILMN_3308173	101.6211	20	2.372453	0.2779221
ILMN_3308158	110.7702	23	3.036453	0.02077922
ILMN_3308580	97.33496	26	2.129125	0.6
ILMN_3311110	97.49196	14	3.831094	0.587013
ILMN_3308415	95.3168	26	2.10406	0.774026
ILMN_3311040	95.13345	22	2.311619	0.7883117
ILMN_3309189	99.13088	21	3.081766	0.4506494
ILMN_3308255	102.513	15	2.338361	0.2155844
ILMN_3311070	92.02264	14	1.940234	0.9506493
ILMN_3309494	100.016	26	2.693765	0.3844156
ILMN_3310301	113.7346	23	3.418924	0.01038961
ILMN_3310386	112.9112	25	5.168938	0.01558442
ILMN_3308748	101.7084	25	2.673335	0.2701299
ILMN_3308455	97.49831	17	2.837926	0.587013
ILMN_3308921	92.62413	32	1.780136	0.9298701
ILMN_3310653	101.2849	26	3.582711	0.3
ILMN_3310206	97.47041	21	2.63207	0.5909091
ILMN_3309960	88.94814	18	3.844081	0.9961039
ILMN_3309443	109.1358	13	3.540715	0.02727273
ILMN_3310366	103.2603	13	4.940471	0.1766234
ILMN_3310800	99.26263	19	3.738738	0.4376623
ILMN_3310000	97.49165	17	3.227928	0.587013
ILMN_3308713	93.32343	29	1.898599	0.9038961
ILMN_3308956	97.12277	29	1.986116	0.6194805
ILMN_3309438	94.90504	20	1.888842	0.8038961
ILMN_3309829	119.1221	14	7.538358	0.003896104
ILMN_3308617	89.6914	23	2.959397	0.9896104
ILMN_3309539	103.6324	17	4.458634	0.1532468
ILMN_3311060	101.8948	24	3.758862	0.2493507
ILMN_3308465	89.42664	14	2.545086	0.9922078
ILMN_3309674	96.92686	21	2.820458	0.635065
ILMN_3310598	92.46587	7	4.811089	0.9363636
ILMN_3310885	101.0614	16	2.559983	0.3142857
ILMN_3308763	99.88054	25	1.859954	0.3987013
ILMN_3309769	95.78891	15	3.416206	0.7337663
ILMN_3309463	92.80439	20	2.670625	0.925974
ILMN_3310523	95.15071	17	3.355737	0.7857143
ILMN_3308575	100.0359	12	1.944787	0.3831169
ILMN_3309995	98.86471	27	3.168894	0.474026
ILMN_3311050	90.66232	25	2.151405	0.9831169
ILMN_3309945	96.33624	18	2.951663	0.6974026
ILMN_3310045	93.59433	22	2.31447	0.8844156
ILMN_3310191	93.16068	27	2.822456	0.912987
ILMN_3308678	97.40722	24	2.168845	0.5961039
ILMN_3310795	89.08685	20	4.181934	0.9948052
ILMN_3310396	91.56761	21	2.082863	0.9675325
ILMN_3308053	95.96543	20	1.848931	0.7142857
ILMN_3309804	99.16373	27	2.715031	0.4506494
ILMN_3310276	96.57867	17	3.609532	0.6714286
ILMN_3309133	98.52785	16	2.946827	0.4948052
ILMN_3309844	103.8464	25	3.019615	0.1428571
ILMN_3308005	97.4305	35	2.703658	0.5961039
ILMN_3309864	94.78758	20	2.186127	0.8181818
ILMN_3310406	97.00987	20	2.845862	0.6285715
ILMN_3310336	100.1698	16	3.364916	0.3701299
ILMN_3309483	98.99307	22	2.830208	0.4610389
ILMN_3310935	102.7378	28	4.36601	0.2025974
ILMN_3308410	106.1819	28	3.014776	0.07792208
ILMN_3309824	97.2949	25	3.449785	0.6064935
ILMN_3310725	99.2196	16	3.653035	0.4415585
ILMN_3308926	97.37518	34	2.658689	0.5974026
ILMN_3309919	104.0618	21	3.721754	0.1363636
ILMN_3310810	97.08149	23	2.288071	0.6220779
ILMN_3309764	99.31284	22	3.487721	0.4363636
ILMN_3309609	97.51805	17	2.538015	0.5818182
ILMN_3309639	99.18266	16	3.333766	0.4467532
ILMN_3308340	99.72395	23	2.397542	0.4064935
ILMN_3308778	111.7301	27	2.749134	0.01948052
ILMN_3308365	93.24519	29	2.045732	0.9038961
ILMN_3311080	102.1264	17	3.127306	0.2402597
ILMN_3310261	95.76717	24	2.225886	0.7337663
ILMN_3308430	99.15176	26	2.30163	0.4506494
ILMN_3309394	98.28854	25	3.359118	0.5155844
ILMN_3309209	97.7411	29	3.488761	0.5688311
ILMN_3308425	97.27479	13	2.67062	0.6090909
ILMN_3308480	107.3378	13	6.286583	0.06233766
ILMN_3309011	97.49322	20	3.574121	0.587013
ILMN_3309619	95.53976	22	2.731719	0.7558442
ILMN_3309404	101.0038	13	4.611901	0.3181818
ILMN_3309869	94.15427	18	1.92131	0.8545455
ILMN_3310381	109.473	20	3.139971	0.02467532
ILMN_3310246	93.92044	20	2.137387	0.8636364
ILMN_3311000	103.0613	15	5.897488	0.1883117
ILMN_3310476	101.7215	21	3.450441	0.2675325
ILMN_3309724	98.68489	20	2.516083	0.4857143
ILMN_3309214	98.06327	24	2.123528	0.5389611
ILMN_3310690	100.2069	22	3.793404	0.3636364
ILMN_3310845	100.5458	27	2.753106	0.3454545
ILMN_3310715	99.64365	21	2.648478	0.4181818
ILMN_3308871	98.28081	23	4.257067	0.5168831
ILMN_3308178	93.19717	21	1.964794	0.9090909
ILMN_3308230	98.94688	23	2.900328	0.4675325
ILMN_3308400	99.80816	23	3.541346	0.4025974
ILMN_3308035	98.09912	14	3.203023	0.5350649
ILMN_3310710	97.53949	19	3.021677	0.5805195
ILMN_3308657	90.41608	36	1.709393	0.9831169
ILMN_3310760	103.0253	26	3.401053	0.1883117
ILMN_3309414	99.42633	21	4.072406	0.4272727
ILMN_3310126	100.0784	20	3.474981	0.3792208
ILMN_3310930	102.4681	24	2.577929	0.2194805
ILMN_3308856	95.0471	29	2.095804	0.7922078
ILMN_3309158	97.60902	31	2.58741	0.5753247
ILMN_3308585	99.28432	19	4.371255	0.4363636
ILMN_3308245	104.3014	14	2.769133	0.1311688
ILMN_3308861	96.94782	15	2.622448	0.6337662
ILMN_3308108	98.7081	18	3.808014	0.4818182
ILMN_3308647	98.36454	14	4.056954	0.5077922
ILMN_3310975	96.80231	28	2.798012	0.6545454
ILMN_3310060	97.87414	22	2.00413	0.5545455
ILMN_3310211	102.9683	27	2.121499	0.1948052
ILMN_3309123	96.7704	21	2.333057	0.6558442
ILMN_3309669	91.35429	19	2.531274	0.9714286
ILMN_3308330	100.752	16	3.677821	0.3298701
ILMN_3310683	93.78135	29	2.13764	0.8727273
ILMN_3309259	96.53636	15	3.099695	0.674026
ILMN_3310020	95.68144	22	2.519915	0.7415584
ILMN_3309980	95.74051	18	3.503201	0.7376623
ILMN_3309006	98.52823	22	3.534544	0.4948052
ILMN_3308350	100.4142	25	3.861873	0.3506494
ILMN_3310990	99.7531	19	2.951058	0.4051948
ILMN_3309794	98.14958	19	3.568647	0.5311688
ILMN_3310241	92.17818	31	2.14201	0.9480519
ILMN_3310226	85.79241	14	2.632495	1
ILMN_3310945	94.23083	20	3.204162	0.8545455
ILMN_3310553	99.97973	25	2.954975	0.3896104
ILMN_3309565	100.1281	12	1.346555	0.374026
ILMN_3308668	95.3614	20	2.226328	0.7714286
ILMN_3308250	91.94061	22	2.534736	0.9532468
ILMN_3308540	98.84902	39	2.768639	0.474026
ILMN_3308843	97.13251	19	2.7884	0.6155844
ILMN_3308285	99.77596	24	2.2832	0.4051948
ILMN_3308020	97.78746	13	1.817081	0.5623376
ILMN_3308495	101.9328	28	2.600803	0.2493507
ILMN_3308450	92.07362	21	3.046978	0.9493507
ILMN_3308300	98.07618	27	2.724806	0.5376623
ILMN_3309519	91.95327	31	1.674479	0.9532468
ILMN_3310266	96.67134	15	4.423363	0.6636364
ILMN_3311120	99.07378	16	2.220525	0.4532467
ILMN_3310578	96.87834	20	3.034533	0.6441559
ILMN_3309899	97.19592	31	2.904737	0.612987
ILMN_3307997	108.399	20	3.50659	0.04285714
ILMN_3310668	96.99815	20	2.306545	0.6298701
ILMN_3311090	94.05078	30	1.96737	0.8584415
ILMN_3308838	88.28968	22	2.440436	0.9961039
ILMN_3310900	95.16002	29	2.813427	0.7844156
ILMN_3309970	97.95224	22	2.137244	0.5519481
ILMN_3310231	99.85406	28	2.279604	0.4012987
ILMN_3309148	94.74338	19	2.371766	0.8207792
ILMN_3309269	105.3051	18	3.148531	0.0948052
ILMN_3308818	91.6217	27	2.998594	0.9675325
ILMN_3309299	96.55762	24	1.994905	0.674026
ILMN_3308652	105.4747	14	5.0856	0.08961039
ILMN_3309809	97.86058	27	1.958288	0.5558441
ILMN_3309489	105.0523	12	1.135317	0.1012987
ILMN_3308490	108.0581	21	2.440619	0.05064935
ILMN_3310436	90.30861	22	2.966414	0.9857143
ILMN_3309324	95.0857	13	2.694739	0.7909091
ILMN_3309799	102.5437	29	2.308965	0.2116883
ILMN_3309889	91.28281	22	2.621203	0.9753247
ILMN_3310108	104.4582	14	4.312495	0.125974
ILMN_3310466	103.6694	18	2.713202	0.1532468
ILMN_3310705	98.37901	17	1.987076	0.5077922
ILMN_3309514	147.6339	27	4.402463	0
ILMN_3309153	94.34618	29	1.933772	0.8454546
ILMN_3308602	98.71006	20	3.61588	0.4818182
ILMN_3310870	100.8191	25	2.729922	0.3285714
ILMN_3310995	96.72263	25	2.748314	0.6610389
ILMN_3310311	100.5463	23	2.558125	0.3454545
ILMN_3309734	96.33424	17	3.369038	0.6974026
ILMN_3310860	103.162	25	2.239478	0.1831169
ILMN_3308280	96.02334	21	2.96387	0.7090909
ILMN_3308200	100.9254	19	2.679605	0.3220779
ILMN_3308440	97.39063	24	3.126626	0.5974026
ILMN_3310538	92.81686	22	2.685804	0.925974
ILMN_3310113	174.8834	25	7.133285	0
ILMN_3310471	96.5838	23	3.390282	0.6714286
ILMN_3309314	100.0752	21	3.392416	0.3792208
ILMN_3308083	86.7841	13	2.727518	0.9987013
ILMN_3308345	92.45508	21	2.425175	0.9376624
ILMN_3309069	104.6731	23	3.138267	0.1168831
ILMN_3310341	99.14907	24	3.783624	0.4506494
ILMN_3310176	114.6444	18	4.561557	0.007792208
ILMN_3309879	101.1619	17	4.202085	0.3064935
ILMN_3308215	98.4007	25	4.541558	0.5064935
ILMN_3308642	101.9939	20	4.437875	0.2493507
ILMN_3310568	106.4862	17	3.534331	0.07142857
ILMN_3308813	127.5989	16	3.98512	0.001298701
ILMN_3310518	95.74203	24	2.73564	0.7376623
ILMN_3310780	92.4444	19	2.147126	0.9376624
ILMN_3310820	97.93437	31	2.438484	0.5532467
ILMN_3309744	105.3831	32	2.791939	0.09090909
ILMN_3310136	91.8709	19	3.794166	0.9545454
ILMN_3310563	96.79719	30	2.304582	0.6545454
ILMN_3308607	125.8476	16	5.437781	0.001298701
ILMN_3308235	98.70834	26	3.262413	0.4818182
ILMN_3309399	99.05843	21	2.961245	0.4532467
ILMN_3309169	94.46561	15	3.963477	0.8363636
ILMN_3308500	108.3706	15	3.843749	0.04285714
ILMN_3308148	96.16727	21	3.560813	0.7038961
ILMN_3310678	102.5546	14	2.724265	0.2116883
ILMN_3310080	96.27718	36	1.663725	0.6974026
ILMN_3308941	101.4267	16	3.923305	0.2896104
ILMN_3308632	93.78727	16	2.753431	0.8727273
ILMN_3308195	108.8597	7	7.064764	0.03376623
ILMN_3309239	103.1455	18	4.068921	0.1831169
ILMN_3310588	93.20118	23	4.898797	0.9077922
ILMN_3308673	95.32388	19	2.047097	0.774026
ILMN_3310805	101.3225	27	2.62472	0.2987013
ILMN_3310790	98.28647	21	3.283	0.5155844
ILMN_3310161	103.1216	14	6.095854	0.1844156
ILMN_3309719	93.62319	15	4.863157	0.8818182
ILMN_3310121	94.36153	19	2.676193	0.8454546
ILMN_3308637	94.99028	28	2.375896	0.7961039
ILMN_3310015	97.72428	20	3.637185	0.5701299
ILMN_3309554	97.20107	21	3.508328	0.612987
ILMN_3310925	97.54479	19	3.469636	0.5805195
ILMN_3310633	93.70325	29	1.662664	0.8753247
ILMN_3308728	104.6956	10	6.145502	0.1168831
ILMN_3308360	102.1654	28	3.556325	0.2363636
ILMN_3309509	95.06616	22	2.362808	0.7909091
ILMN_3309128	95.91125	5	3.003481	0.7194805
ILMN_3310514	93.15007	14	2.796206	0.912987
ILMN_3309344	95.59918	17	2.258028	0.7519481
ILMN_3308190	94.15353	14	4.518045	0.8545455
ILMN_3308445	106.0001	13	4.804772	0.07922078
ILMN_3311095	98.18453	32	2.562377	0.5285714
ILMN_3309950	108.066	27	5.044676	0.05064935
ILMN_3310291	108.2052	15	7.275811	0.04675325
ILMN_3309574	96.69534	20	2.781976	0.6610389
ILMN_3309254	102.5544	21	2.858051	0.2116883
ILMN_3308848	102.6204	19	2.654621	0.2090909
ILMN_3310895	98.71754	21	2.876055	0.4818182
ILMN_3310504	96.6982	30	2.013005	0.6610389
ILMN_3309369	96.09299	17	2.808218	0.7064935
ILMN_3309784	94.77508	20	2.995672	0.8194805
ILMN_3309026	95.83086	26	1.955976	0.7311688
ILMN_3308470	98.11687	25	2.105628	0.5324675
ILMN_3307992	98.75591	18	4.955949	0.4753247
ILMN_3310750	106.6206	20	2.893867	0.07012987
ILMN_3310481	103.6819	18	2.346557	0.1532468
ILMN_3309749	99.94212	20	2.237079	0.3909091
ILMN_3309914	97.09305	15	3.636302	0.6207792
ILMN_3311115	97.7442	21	2.472317	0.5688311
ILMN_3310663	99.37249	21	2.712124	0.4285714
ILMN_3309929	95.87752	14	2.7235	0.7272727
ILMN_3310825	98.83082	16	2.717073	0.474026
ILMN_3310875	101.0558	26	2.920328	0.3142857
ILMN_3309975	105.8037	29	3.244026	0.08311688
ILMN_3310740	93.89861	22	2.931158	0.8688312
ILMN_3310648	109.0292	19	7.351083	0.02987013
ILMN_3310608	118.1904	20	3.733373	0.005194805
ILMN_3310040	92.68636	13	2.368666	0.9272727
ILMN_3310970	100.4007	25	2.181492	0.3519481
ILMN_3310955	102.5174	32	2.508447	0.2155844
ILMN_3310533	95.39809	17	2.820597	0.7675325
ILMN_3310055	104.6793	17	1.272387	0.1168831
ILMN_3310118	105.53	25	2.822353	0.08961039
ILMN_3308240	99.25563	28	2.778859	0.4376623
ILMN_3308570	99.81702	24	3.638527	0.4012987
ILMN_3308530	97.45493	23	2.332355	0.5922078
ILMN_3308143	99.20707	20	2.208667	0.4428571
ILMN_3309604	97.94144	11	1.988068	0.5532467
ILMN_3308010	97.07574	21	3.416375	0.6220779
ILMN_3308405	97.69289	21	2.366149	0.5714286
ILMN_3310735	94.8848	27	2.5812	0.8077922
ILMN_3310431	99.51929	17	3.942035	0.4246753
ILMN_3310103	104.5774	24	3.673333	0.1220779
ILMN_3310005	93.95899	23	3.991596	0.8636364
ILMN_3309544	158.7594	28	7.253033	0
ILMN_3309329	99.19669	18	2.927754	0.4454545
ILMN_3310643	96.74582	18	2.084142	0.6584415
ILMN_3308058	94.74605	28	2.055936	0.8207792
ILMN_3310456	92.81538	11	3.765621	0.925974
ILMN_3310548	96.82394	18	4.538174	0.6493506
ILMN_3309704	98.44379	14	3.43272	0.5038961
ILMN_3310915	100.0027	24	3.682788	0.3883117
ILMN_3310286	97.12706	25	2.269975	0.6168831
ILMN_3309229	96.47546	28	2.852095	0.6779221
ILMN_3308390	97.03768	31	1.811765	0.625974
ILMN_3309143	111.3115	23	2.187877	0.01948052
ILMN_3309184	97.8987	26	3.290484	0.5532467
ILMN_3310628	96.3979	19	2.490543	0.6909091
ILMN_3308853	96.28206	26	2.626565	0.6974026
ILMN_3308733	92.50642	30	1.881937	0.9363636
ILMN_3309319	94.48078	21	2.067391	0.8363636
ILMN_3309059	100.2502	29	2.813003	0.361039
ILMN_3308420	95.99626	13	3.701151	0.7103896
ILMN_3308550	95.94683	28	1.814193	0.7168831
ILMN_3308793	97.00656	18	1.869887	0.6285715
ILMN_3310296	99.71972	20	2.820894	0.4064935
ILMN_3310098	95.3522	12	3.130346	0.7714286
ILMN_3310371	109.4807	14	4.248858	0.02467532
ILMN_3309219	104.6098	21	3.903615	0.1207792
ILMN_3308163	96.91659	20	3.6741	0.6363636
ILMN_3308063	89.10658	14	2.947639	0.9948052
ILMN_3310658	99.06467	21	4.005762	0.4532467
ILMN_3308587	100.9229	29	2.523352	0.3220779
ILMN_3310583	95.30283	22	3.305148	0.7766234
ILMN_3309504	98.1204	17	3.041296	0.5324675
ILMN_3308592	121.6592	32	3.072723	0.002597403
ILMN_3308891	93.66122	19	2.610838	0.8792208
ILMN_3310166	102.9069	16	3.205718	0.1974026
ILMN_3300937	100.0025	28	2.808032	0.3883117
ILMN_3311100	100.7979	26	3.061462	0.3285714
ILMN_3310131	97.08841	31	2.26372	0.6207792
ILMN_3309179	96.72171	21	1.863576	0.6610389
ILMN_3309739	101.3938	32	3.06789	0.2922078
ILMN_3310281	95.03963	20	3.579788	0.7948052
ILMN_3309423	105.7579	18	5.062795	0.08571429
ILMN_3309965	100.7808	27	4.085339	0.3298701
ILMN_3308153	102.4195	17	3.357611	0.2220779
ILMN_3309204	90.86603	24	2.663686	0.9805195
ILMN_1718069	583.8823	16	24.11777	0
ILMN_1663793	93.0442	37	2.036806	0.9194805
ILMN_1677133	461.5655	21	17.39656	0
ILMN_1761324	94.90656	27	2.016271	0.8038961
ILMN_2304186	101.9076	23	2.620815	0.2493507
ILMN_1657854	100.8556	22	4.314074	0.3272727
ILMN_1668969	101.6106	13	3.579763	0.2779221
ILMN_1734827	131.6562	22	4.150746	0.001298701
ILMN_1786189	1178.142	14	51.52243	0
ILMN_2274180	229.8044	19	9.712657	0
ILMN_1718718	477.3652	29	20.20079	0
ILMN_1703916	95.31307	24	2.944646	0.774026
ILMN_1651767	115.0565	24	2.861361	0.007792208
ILMN_1690807	108.8781	24	2.881805	0.03376623
ILMN_1742578	329.0554	28	9.410801	0
ILMN_1725738	101.4471	23	3.154089	0.2883117
ILMN_1750429	233.248	33	6.511917	0
ILMN_2347068	1991.602	27	66.94838	0
ILMN_1654060	269.0121	32	7.37177	0
ILMN_1671583	481.2781	20	15.15755	0
ILMN_2056760	389.8073	20	17.94691	0
ILMN_3307668	96.22346	22	3.707082	0.6974026
ILMN_1709267	93.61908	25	2.547026	0.8818182
ILMN_1737953	108.9279	20	2.948091	0.03246753
ILMN_1681780	97.99533	17	5.82306	0.5493507
ILMN_1710217	96.37877	23	2.984008	0.6948052
ILMN_1690589	111.5284	12	2.872323	0.01948052
ILMN_1747725	112.117	17	3.78049	0.01818182
ILMN_1751471	146.3741	16	6.288175	0
ILMN_1653783	105.0386	31	2.893181	0.1025974
ILMN_3243381	287.0515	32	7.443537	0
ILMN_1657495	473.7924	31	14.07824	0
ILMN_1684439	98.212	23	2.108523	0.5220779
ILMN_1679438	204.438	29	4.519968	0
ILMN_1671885	176.0331	31	5.065764	0
ILMN_1788363	422.1602	29	12.26358	0
ILMN_2282282	97.72611	12	3.232763	0.5701299
ILMN_1693107	121.0418	23	4.419152	0.002597403
ILMN_1668928	104.3749	20	3.904119	0.1272727
ILMN_1715863	157.7863	17	5.975594	0
ILMN_1667825	700.8129	26	19.84769	0
ILMN_1737498	162.7158	28	6.264685	0
ILMN_1668683	110.4415	27	3.374631	0.02077922
ILMN_1802743	102.4772	23	2.610083	0.2181818
ILMN_1736165	103.7231	26	3.202208	0.1467533
ILMN_1725300	111.2723	25	3.19279	0.01948052
ILMN_1698472	105.715	29	2.255322	0.08571429
ILMN_2408877	102.4669	24	2.219805	0.2194805
ILMN_2295183	93.42647	26	2.33442	0.8935065
ILMN_1702018	95.03492	21	2.656115	0.7948052
ILMN_1715968	140.7569	25	4.844682	0
ILMN_1783606	117.7208	33	3.135966	0.005194805
ILMN_1720491	95.89701	19	2.978925	0.7207792
ILMN_2344988	113.1588	12	5.755227	0.01298701
ILMN_2259633	164.4283	17	6.456622	0
ILMN_1706590	101.9076	33	2.379096	0.2493507
ILMN_1743538	159.037	25	5.749502	0
ILMN_1751206	99.63028	25	2.782053	0.4194805
ILMN_2399310	134.8543	15	5.334384	0
ILMN_1759097	332.5844	19	9.582438	0
ILMN_1812473	98.4863	12	3.599234	0.5025974
ILMN_1651310	96.29666	23	2.968903	0.6974026
ILMN_1746277	101.0562	24	2.764542	0.3142857
ILMN_1718734	529.1647	10	31.4798	0
ILMN_2394147	106.0673	11	4.078892	0.07922078
ILMN_1685858	94.58786	22	1.98283	0.8311688
ILMN_1742564	90.99904	18	2.315738	0.9766234
ILMN_1795342	98.18269	21	3.532455	0.5285714
ILMN_1789240	248.9877	24	8.712563	0
ILMN_1792207	107.677	25	3.832237	0.05714286
ILMN_2401618	194.6861	20	9.172999	0
ILMN_1693987	98.2135	14	2.376572	0.5220779
ILMN_2399919	103.0174	30	3.573867	0.1896104
ILMN_1722073	95.55093	27	2.937801	0.7558442
ILMN_1651336	119.2274	25	2.999271	0.003896104
ILMN_1754315	109.4348	12	2.128117	0.02467532
ILMN_1689156	124.9881	22	4.033377	0.001298701
