Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_b.AVG_Signal	KHYG1_si308_b.Avg_NBEADS	KHYG1_si308_b.BEAD_STDERR	KHYG1_si308_b.Detection Pval
ILMN_1721535	155.7495	18	5.902781	0
ILMN_1698621	126.7021	19	6.167089	0
ILMN_2399877	164.2497	26	3.973954	0
ILMN_1779530	118.536	10	4.348371	0.001298701
ILMN_1783815	113.0426	22	3.397601	0.007792208
ILMN_1725246	116.4809	23	3.928414	0.002597403
ILMN_1688034	376.1811	18	21.46189	0
ILMN_1672776	87.1059	15	3.535139	0.9974026
ILMN_1731446	95.34792	20	2.250283	0.6103896
ILMN_1789507	91.40836	19	1.957376	0.9
ILMN_2392803	103.6832	19	4.015293	0.1051948
ILMN_2286253	95.76914	25	2.891556	0.5818182
ILMN_2311456	98.29632	22	2.836511	0.3766234
ILMN_1721178	97.3874	13	1.985335	0.4467532
ILMN_1748166	107.9835	22	4.099006	0.02857143
ILMN_1733756	92.16256	24	3.714887	0.8805195
ILMN_1741695	101.9035	11	2.413577	0.1753247
ILMN_2370624	98.5541	17	4.051704	0.3506494
ILMN_2311052	106.1618	26	4.214119	0.05324675
ILMN_1786598	97.05341	19	1.781527	0.4714286
ILMN_1768940	106.3522	26	3.178383	0.05194805
ILMN_1684554	99.5069	19	2.253834	0.2961039
ILMN_1651282	101.6535	32	2.262594	0.1818182
ILMN_1799105	92.03822	27	1.78358	0.8805195
ILMN_1806733	91.58729	21	3.028873	0.8974026
ILMN_1701937	95.4173	16	2.735889	0.6077922
ILMN_1795843	98.46797	26	2.640854	0.361039
ILMN_2116605	93.91646	13	1.928211	0.7506493
ILMN_1701308	102.6105	22	2.322988	0.1402597
ILMN_1785272	100.6244	26	2.446318	0.2350649
ILMN_2104356	95.59114	13	3.019767	0.5909091
ILMN_1753182	108.4772	26	3.211136	0.02337662
ILMN_1792736	94.56938	23	2.340358	0.6896104
ILMN_1784532	92.21602	18	2.199703	0.8792208
ILMN_1666665	98.88241	20	2.385607	0.3324675
ILMN_1810996	98.44134	25	2.570673	0.361039
ILMN_1666523	94.19785	21	2.256785	0.7207792
ILMN_1791112	96.52569	20	2.813918	0.5103896
ILMN_2399933	94.61844	23	2.398321	0.6831169
ILMN_1788377	92.63644	24	2.525213	0.8571429
ILMN_1808681	92.05194	20	2.600212	0.8805195
ILMN_3240788	99.16882	31	3.034263	0.3142857
ILMN_3258955	98.75815	26	2.29919	0.3415585
ILMN_1742840	99.44574	20	2.969223	0.3
ILMN_1674785	94.84425	21	3.275342	0.6597403
ILMN_1773079	104.1004	20	5.084245	0.0961039
ILMN_1653028	96.05764	17	2.386064	0.5571429
ILMN_1724994	96.74821	16	2.533705	0.4935065
ILMN_2272270	95.85825	25	2.658898	0.5766234
ILMN_1662731	96.06487	25	2.41034	0.5558441
ILMN_2292123	117.3097	18	3.142021	0.002597403
ILMN_1680109	224.5652	24	7.396875	0
ILMN_1778308	94.1384	18	2.69783	0.725974
ILMN_1742534	105.5011	19	3.707988	0.06103896
ILMN_2375360	90.93999	20	3.097272	0.9285714
ILMN_1811289	90.9352	25	3.332659	0.9298701
ILMN_1675857	94.42609	29	2.768338	0.7
ILMN_1813021	95.51613	21	2.834064	0.5974026
ILMN_1706505	106.7691	14	7.019205	0.04805195
ILMN_1729117	97.92446	19	3.318986	0.412987
ILMN_1796288	93.7051	19	3.431877	0.7636364
ILMN_1732151	100.4069	31	2.974878	0.2441558
ILMN_1809928	93.39207	18	4.528922	0.7974026
ILMN_1783909	101.5811	25	4.121738	0.1844156
ILMN_1765017	112.8562	25	4.630346	0.009090909
ILMN_2307861	93.28084	26	1.355846	0.8077922
ILMN_1706643	100.9366	18	3.272546	0.2168831
ILMN_3237932	98.07055	23	3.407661	0.3974026
ILMN_1751161	101.7824	17	2.573506	0.1792208
ILMN_1685433	92.74358	17	2.978129	0.8428571
ILMN_2402392	93.25964	13	4.153903	0.8103896
ILMN_2246563	96.11639	16	3.235696	0.5493507
ILMN_2102330	104.147	25	3.397242	0.0948052
ILMN_1674050	123.3925	20	2.948335	0.001298701
ILMN_2284647	94.4388	12	2.842319	0.6987013
ILMN_1665374	99.23066	22	3.318302	0.3103896
ILMN_2390099	99.11448	22	2.29283	0.3142857
ILMN_1814701	87.88812	27	1.948272	0.9922078
ILMN_1685122	101.3459	26	3.543209	0.1987013
ILMN_1740155	102.1081	19	3.050269	0.1597403
ILMN_1662962	94.57368	26	2.315536	0.6896104
ILMN_2298189	95.44212	14	3.766191	0.6064935
ILMN_2414268	90.59023	31	2.410261	0.9376624
ILMN_1735192	99.78126	23	3.00305	0.2766234
ILMN_1689088	95.40788	17	2.562814	0.6077922
ILMN_1679049	96.60528	14	4.570885	0.5064935
ILMN_1695991	108.9515	27	3.199253	0.02077922
ILMN_1670872	94.15708	16	1.967476	0.7246753
ILMN_2329114	99.07093	15	2.676674	0.3168831
ILMN_1728707	98.159	21	4.649353	0.3909091
ILMN_1761242	503.2093	19	10.828	0
ILMN_1766505	264.2888	18	12.88836	0
ILMN_2094905	217.2107	20	6.408413	0
ILMN_1683305	282.1452	35	8.612041	0
ILMN_1690392	1029.506	26	28.50743	0
ILMN_1778562	92.99892	18	2.403765	0.8246753
ILMN_2096654	827.1721	18	28.25375	0
ILMN_2300396	291.7818	27	7.319699	0
ILMN_2235454	142.5367	25	4.928563	0
ILMN_1662463	92.01274	16	2.13562	0.8818182
ILMN_1777378	3050.613	17	71.45381	0
ILMN_1759997	97.8542	14	2.689967	0.4207792
ILMN_1810334	1645.385	25	56.5531	0
ILMN_2210713	146.0915	21	5.817685	0
ILMN_1765644	368.2963	19	14.82269	0
ILMN_1808821	289.236	16	12.52073	0
ILMN_1677636	94.70418	22	3.15744	0.6779221
ILMN_1810941	187.3874	25	7.088415	0
ILMN_1730084	1264.767	22	49.08972	0
ILMN_1736752	394.7521	20	21.95567	0
ILMN_1811615	678.5548	14	28.5786	0
ILMN_1699112	439.645	11	13.92162	0
ILMN_1684385	355.4548	18	11.8624	0
ILMN_2339627	354.7358	21	13.86538	0
ILMN_1738103	626.2528	22	19.27029	0
ILMN_1708204	177.725	22	4.447475	0
ILMN_1809496	114.2397	20	3.328487	0.007792208
ILMN_3242623	98.86153	22	2.415236	0.3350649
ILMN_2139061	96.98041	20	3.242172	0.4766234
ILMN_1655827	212.3784	19	6.740463	0
ILMN_1770732	1764.624	24	47.99033	0
ILMN_1726755	414.5689	23	16.05529	0
ILMN_1736002	2504.481	21	64.7308	0
ILMN_1764431	1529.588	21	49.77377	0
ILMN_1758412	443.9409	22	17.86348	0
ILMN_1784785	488.6947	34	10.10974	0
ILMN_1705711	90.45813	15	3.717903	0.9454545
ILMN_2373779	229.7926	28	11.05699	0
ILMN_2337941	494.1463	20	17.42137	0
ILMN_1728535	438.4263	21	10.34802	0
ILMN_1667361	97.68957	19	2.250883	0.4272727
ILMN_1666364	166.7403	22	4.771071	0
ILMN_1751615	566.4609	28	15.59524	0
ILMN_1756572	398.363	13	21.3862	0
ILMN_1801378	367.5573	16	13.90005	0
ILMN_3234979	102.7124	26	2.543081	0.1402597
ILMN_1770936	893.3438	22	43.49046	0
ILMN_1671356	91.40536	20	3.757969	0.9
ILMN_1664367	117.3041	18	3.446316	0.002597403
ILMN_1783985	220.8966	20	9.432594	0
ILMN_1689070	110.719	28	2.747293	0.01428571
ILMN_1756898	457.0674	24	17.39703	0
ILMN_1712998	89.52919	25	3.518819	0.9701298
ILMN_1713749	4177.641	20	113.2944	0
ILMN_2377019	109.16	23	2.258657	0.01818182
ILMN_1653708	148.6898	16	5.033081	0
ILMN_1745954	246.0619	24	6.659195	0
ILMN_2327974	111.1701	29	3.876137	0.01298701
ILMN_1813746	234.1997	23	8.319432	0
ILMN_1745703	95.19095	15	3.142582	0.625974
ILMN_2084836	102.7777	19	4.557057	0.138961
ILMN_1676880	93.87184	16	2.942593	0.7519481
ILMN_1813386	92.41814	14	3.836944	0.8688312
ILMN_1795949	219.0394	11	4.427574	0
ILMN_2071186	102.7581	26	3.227317	0.1402597
ILMN_1788283	312.3044	23	18.3922	0
ILMN_1670901	846.1801	23	23.94633	0
ILMN_1666280	110.0971	19	4.552247	0.01558442
ILMN_2154555	100.0498	26	2.329689	0.2584416
ILMN_1651486	108.2717	20	3.410402	0.02597403
ILMN_2292696	109.4226	20	4.086287	0.01818182
ILMN_1718309	217.4665	23	6.316524	0
ILMN_3244700	114.7276	20	4.953883	0.005194805
ILMN_2187718	2498.919	22	62.87347	0
ILMN_1676311	95.55083	26	2.750319	0.5948052
ILMN_1752006	101.3722	19	2.484308	0.1974026
ILMN_1656656	174.0588	22	5.258651	0
ILMN_1652207	4548.439	26	98.51525	0
ILMN_1815634	92.93296	18	2.96318	0.8324676
ILMN_1722583	203.787	22	6.246601	0
ILMN_1704477	3562.984	17	186.1803	0
ILMN_1663512	3126.082	18	85.79258	0
ILMN_1783636	1480.331	25	54.1296	0
ILMN_1752481	95.55025	18	2.553092	0.5948052
ILMN_2154671	3353.354	26	93.11035	0
ILMN_1725547	99.51107	29	2.749279	0.2948052
ILMN_2176467	88.95825	13	2.415416	0.9818182
ILMN_1731838	93.13909	19	1.942216	0.8155844
ILMN_1654151	6873.371	19	225.3991	0
ILMN_1662419	92.73419	16	2.647609	0.8454546
ILMN_1701293	4992.859	30	131.2173	0
ILMN_3237665	1290.808	19	61.85339	0
ILMN_2184049	1459.936	19	63.74419	0
ILMN_1674658	100.0118	13	2.590113	0.261039
ILMN_1798189	5890.6	20	203.5926	0
ILMN_1809495	4243.495	29	114.4873	0
ILMN_1744432	103.6559	20	3.482552	0.1064935
ILMN_1813206	88.16685	17	2.866706	0.9883117
ILMN_1773200	444.945	34	9.931404	0
ILMN_1754364	100.9958	28	3.778223	0.2142857
ILMN_1807503	95.97423	18	2.50892	0.5623376
ILMN_1766551	99.38351	20	4.329781	0.3012987
ILMN_1784294	92.12766	27	2.285788	0.8805195
ILMN_1791530	108.0332	13	4.719899	0.02857143
ILMN_1657295	90.6925	24	2.132267	0.9337662
ILMN_1726250	105.0453	19	4.038811	0.07402597
ILMN_1685174	112.865	22	4.150746	0.009090909
ILMN_1744806	97.47995	13	3.8975	0.4415585
ILMN_2391436	93.09846	17	2.879582	0.8207792
ILMN_1789003	99.54327	27	3.172109	0.2922078
ILMN_1703074	482.7562	23	17.51465	0
ILMN_1731374	91.70113	20	2.09895	0.8948052
ILMN_2288905	102.9806	22	3.161491	0.1337662
ILMN_2369603	97.04658	22	2.847132	0.4727273
ILMN_1693345	100.2161	25	3.75778	0.2558441
ILMN_1774948	104.5756	25	3.250417	0.08701298
ILMN_2375484	106.0974	18	4.167562	0.05324675
ILMN_2171783	100.1718	22	2.572757	0.2571429
ILMN_1755954	113.3728	18	4.499104	0.007792208
ILMN_1722025	93.4738	22	2.674737	0.7883117
ILMN_1801703	103.0739	17	3.313774	0.1311688
ILMN_1772873	95.30154	20	3.985691	0.6168831
ILMN_1722695	107.399	19	5.23877	0.03766234
ILMN_1669382	103.441	19	5.163195	0.1181818
ILMN_1689515	95.88638	28	2.279237	0.574026
ILMN_1707426	98.72405	24	2.956877	0.3428572
ILMN_1709440	111.1593	22	2.912342	0.01298701
ILMN_2299795	101.1678	18	2.37471	0.2051948
ILMN_1698313	95.1202	21	3.251053	0.6298701
ILMN_2352953	104.656	18	4.650093	0.08441558
ILMN_1808674	100.3602	17	2.438996	0.2441558
ILMN_1781013	128.3166	29	4.728615	0
ILMN_2357334	97.11225	22	2.535169	0.4675325
ILMN_2276002	120.0113	23	3.330978	0.001298701
ILMN_2276000	126.412	17	2.254591	0
ILMN_1670841	391.5754	21	11.94536	0
ILMN_2307025	368.0156	24	13.32079	0
ILMN_1674665	104.0547	26	2.722652	0.0961039
ILMN_1773576	213.5883	15	4.92464	0
ILMN_1814770	86.71151	13	2.747868	0.9974026
ILMN_1806500	92.49951	15	3.01514	0.864935
ILMN_1738058	95.97363	13	3.52706	0.5623376
ILMN_1742131	115.3748	28	2.584085	0.002597403
ILMN_1747685	98.06922	23	2.746736	0.3974026
ILMN_1803351	101.5988	19	3.597363	0.1844156
ILMN_2313946	106.5729	14	3.110157	0.05064935
ILMN_1712972	102.343	26	3.895356	0.1493506
ILMN_1722294	96.91684	22	2.352767	0.4844156
ILMN_2169761	94.18874	27	2.19168	0.7207792
ILMN_1678547	94.17707	29	2.852372	0.7207792
ILMN_1746086	91.09224	23	2.312383	0.9233766
ILMN_3240389	709.5634	20	36.45441	0
ILMN_1662865	103.9045	23	4.291521	0.0987013
ILMN_1792748	118.5579	26	2.963488	0.001298701
ILMN_1654545	310.7063	18	9.200983	0
ILMN_2144116	275.4887	20	12.31641	0
ILMN_1673185	257.5345	17	15.77767	0
ILMN_2087528	1113.099	9	34.21704	0
ILMN_1718013	175.5975	21	5.119422	0
ILMN_1762316	170.9577	31	5.704831	0
ILMN_1660426	3772.53	21	127.2391	0
ILMN_2357260	180.4706	17	6.804333	0
ILMN_3246304	109.6886	18	3.222705	0.01688312
ILMN_1795454	108.5547	31	3.185142	0.02337662
ILMN_1687589	117.0153	17	3.888984	0.002597403
ILMN_1710052	95.69844	23	2.79509	0.5857143
ILMN_1696316	120.6014	19	3.294039	0.001298701
ILMN_1791754	125.7574	13	7.290861	0
ILMN_1662144	97.33443	15	4.467941	0.451948
ILMN_1773855	98.36238	22	3.055737	0.3701299
ILMN_1678579	340.3045	10	4.126472	0
ILMN_2400759	94.35786	33	1.992024	0.7038961
ILMN_1682928	97.09952	18	3.505656	0.4675325
ILMN_1749653	101.7028	26	2.196151	0.1818182
ILMN_2176529	99.98167	29	2.513066	0.2623377
ILMN_1712046	116.6026	29	5.606802	0.002597403
ILMN_1741688	99.76749	15	2.396457	0.2792208
ILMN_1705258	96.33963	31	2.792331	0.5311688
ILMN_1759448	96.38322	16	3.312412	0.5220779
ILMN_1690945	102.875	23	3.605971	0.1363636
ILMN_2388112	102.3232	29	2.573728	0.1506494
ILMN_1742601	97.08404	22	1.598625	0.4688312
ILMN_1767193	92.88643	22	2.334302	0.8324676
ILMN_1731118	103.3382	20	3.82321	0.1233766
ILMN_3235652	96.98034	14	2.462772	0.4766234
ILMN_1684724	99.07703	20	1.846683	0.3155844
ILMN_1727753	97.75467	25	2.028136	0.425974
ILMN_2369666	94.68014	21	3.391467	0.6792208
ILMN_1658040	101.2932	22	3.736198	0.2
ILMN_1690170	104.962	18	1.810844	0.07922078
ILMN_1690282	266.0479	29	9.981857	0
ILMN_1660551	104.0441	23	3.33487	0.0961039
ILMN_1737992	101.3383	29	2.161986	0.1987013
ILMN_1705767	93.34441	16	1.964065	0.8012987
ILMN_1762139	103.8397	16	3.53961	0.0987013
ILMN_1803147	100.8644	24	3.434175	0.2194805
ILMN_1681826	92.3793	30	2.328288	0.8688312
ILMN_1793932	91.27608	19	2.284818	0.9077922
ILMN_2405680	92.85957	22	2.276115	0.8350649
ILMN_1723092	118.4934	20	4.202169	0.001298701
ILMN_1668582	180.79	20	6.007725	0
ILMN_2225735	212.181	27	6.770032	0
ILMN_3195213	103.9978	21	3.812207	0.09740259
ILMN_3273946	116.4287	25	2.767266	0.002597403
ILMN_2381537	1162.612	14	94.59254	0
ILMN_2280053	94.87527	19	3.390282	0.6597403
ILMN_1803452	105.6844	23	3.00946	0.05584415
ILMN_2334243	3550.209	17	101.1836	0
ILMN_3250057	97.48592	30	2.581655	0.4402598
ILMN_3250923	102.2214	21	3.122833	0.1558442
ILMN_2382758	103.506	19	2.605337	0.1168831
ILMN_2334242	531.8375	18	31.2382	0
ILMN_1703072	120.6359	16	4.364474	0.001298701
ILMN_1749032	98.37935	22	3.29432	0.3675325
ILMN_1751097	371.9365	26	13.83306	0
ILMN_1779524	102.9565	25	2.826677	0.1337662
ILMN_1711171	110.2209	18	5.006878	0.01558442
ILMN_1688573	98.40261	16	2.353743	0.3649351
ILMN_1744441	87.2837	22	2.049022	0.9974026
ILMN_1728677	87.59942	24	2.040111	0.9948052
ILMN_1731714	100.7046	16	4.345308	0.2311688
ILMN_1658986	95.52729	30	2.463352	0.5974026
ILMN_2293692	109.8521	25	3.550081	0.01688312
ILMN_1809583	244.9266	16	9.2857	0
ILMN_1814313	120.7781	18	4.372186	0.001298701
ILMN_1660223	119.8129	29	2.547033	0.001298701
ILMN_1784847	154.3107	21	7.073866	0
ILMN_1680624	319.9701	35	9.765141	0
ILMN_1683998	94.45415	31	2.519687	0.6987013
ILMN_1659541	94.41595	20	2.859325	0.7
ILMN_1808613	95.28419	26	1.97934	0.6181818
ILMN_1739558	147.7248	22	4.87792	0
ILMN_2404548	92.59389	23	2.613174	0.8597403
ILMN_1748707	610.3256	21	19.18419	0
ILMN_1745318	118.7265	19	5.582875	0.001298701
ILMN_1668035	96.6965	18	2.701405	0.4987013
ILMN_1761312	98.11974	21	4.15268	0.3935065
ILMN_2223561	94.6454	27	2.517191	0.6792208
ILMN_1732426	106.6372	20	2.349806	0.04935065
ILMN_1753706	92.14434	33	1.60381	0.8805195
ILMN_1694346	97.26547	22	3.450367	0.4571429
ILMN_3307673	100.4427	13	3.580868	0.2441558
ILMN_2146418	136.0564	14	6.055242	0
ILMN_1747850	94.38294	26	2.399123	0.7038961
ILMN_1656920	1477.3	20	88.26753	0
ILMN_1694432	93.9665	28	2.71965	0.7467533
ILMN_1719455	105.5527	19	2.862139	0.05974026
ILMN_2140700	102.6607	16	4.349943	0.1402597
ILMN_1813256	241.5898	21	9.107019	0
ILMN_1758212	92.26183	27	2.755066	0.8779221
ILMN_1732630	101.8225	18	4.858333	0.1779221
ILMN_1775569	97.38186	23	2.761883	0.4467532
ILMN_1814583	93.836	19	1.327857	0.7532467
ILMN_1753910	90.65213	16	4.321375	0.9363636
ILMN_2151522	98.44921	25	2.257228	0.361039
ILMN_1790689	94.42623	28	2.859339	0.7
ILMN_1803302	120.7988	19	3.025235	0.001298701
ILMN_1686805	171.1283	25	4.030703	0
ILMN_1666494	99.34283	22	2.666398	0.3064935
ILMN_1690122	1199.947	28	42.24325	0
ILMN_1707448	153.3667	18	6.427996	0
ILMN_1681515	105.8603	25	2.628093	0.05454545
ILMN_1767573	93.71226	11	2.856611	0.7623377
ILMN_1795304	97.48278	22	2.840746	0.4415585
ILMN_1788655	94.84345	27	3.157854	0.6597403
ILMN_2155228	246.7348	33	7.188595	0
ILMN_1660579	182.4044	18	8.287559	0
ILMN_1737685	1008.656	30	35.43747	0
ILMN_1789541	103.4243	25	3.305551	0.1181818
ILMN_1811405	96.40075	15	2.716106	0.5207792
ILMN_1664502	93.92763	27	2.882917	0.7506493
ILMN_1768640	117.2214	21	2.315466	0.002597403
ILMN_1727220	98.42116	28	2.495996	0.3636364
ILMN_1799672	97.30477	20	3.192392	0.4558442
ILMN_3232270	106.1881	20	3.495133	0.05324675
ILMN_3240296	98.59692	20	3.934267	0.3493507
ILMN_1728180	129.141	18	3.422446	0
ILMN_1801456	118.3024	21	3.139158	0.001298701
ILMN_2299072	515.9879	25	19.61436	0
ILMN_1693090	119.8476	21	2.606782	0.001298701
ILMN_1780575	100.5499	24	2.262714	0.238961
ILMN_1651637	108.6604	19	4.811268	0.02337662
ILMN_1813909	102.8526	20	5.137601	0.1363636
ILMN_1770088	94.41141	22	2.837303	0.7012987
ILMN_1686151	93.37619	17	2.98158	0.8
ILMN_1739956	108.4116	26	2.922114	0.02337662
ILMN_1730329	102.5008	25	2.590668	0.1415584
ILMN_2229170	119.5674	18	3.477908	0.001298701
ILMN_1739770	180.24	20	6.626353	0
ILMN_1658384	92.39883	20	2.26783	0.8688312
ILMN_1796247	101.0573	22	3.517086	0.2103896
ILMN_1807986	101.0856	20	3.261474	0.2090909
ILMN_1665235	198.4413	18	6.277993	0
ILMN_1720484	112.3014	23	3.447123	0.009090909
ILMN_1699843	89.65447	17	2.556822	0.9675325
ILMN_1657771	127.8553	21	3.729627	0
ILMN_3260715	157.704	29	4.709797	0
ILMN_1719123	93.32997	20	3.050122	0.8025974
ILMN_1760593	152.5826	22	5.440629	0
ILMN_2202637	190.6619	25	5.980071	0
ILMN_1796180	195.2965	23	4.133906	0
ILMN_1711015	104.4811	26	2.259669	0.08831169
ILMN_1729216	96.14485	23	2.851143	0.5493507
ILMN_1772214	92.51112	17	2.350175	0.8636364
ILMN_1741265	102.1258	16	4.369684	0.1584416
ILMN_2260313	105.2341	19	3.043176	0.06363636
ILMN_1686362	108.9431	14	3.024042	0.02077922
ILMN_1715879	95.73105	27	2.304543	0.5831169
ILMN_1760708	121.3664	20	2.767513	0.001298701
ILMN_1718929	95.3368	22	3.154954	0.6103896
ILMN_2190684	100.103	25	2.787869	0.2571429
ILMN_1779304	96.9701	23	3.355598	0.4792208
ILMN_1776266	101.0837	22	2.970095	0.2090909
ILMN_2113417	102.4203	20	2.751995	0.1454545
ILMN_2100574	97.94835	20	3.483437	0.4090909
ILMN_1687409	91.22021	20	2.139348	0.9103896
ILMN_1792597	103.6028	14	4.099164	0.1064935
ILMN_1714397	116.6052	34	3.305677	0.002597403
ILMN_1690179	120.5967	12	3.759851	0.001298701
ILMN_2241187	102.4791	23	3.220243	0.1415584
ILMN_1779241	93.28127	22	2.05251	0.8077922
ILMN_1672389	499.6958	19	20.28691	0
ILMN_1795407	108.9689	18	4.796763	0.02077922
ILMN_1719290	114.7856	18	5.914617	0.005194805
ILMN_1762115	206.1147	24	5.240157	0
ILMN_1709775	94.36915	18	2.780652	0.7038961
ILMN_1706057	1146.418	25	27.74545	0
ILMN_2396410	194.7832	15	7.377007	0
ILMN_3307648	1681.836	15	88.98315	0
ILMN_2119692	105.4575	18	3.314723	0.06103896
ILMN_1779515	102.2672	16	3.234297	0.1532468
ILMN_1737640	93.88383	26	2.321881	0.7506493
ILMN_1815439	104.5329	24	2.912951	0.08831169
ILMN_1741604	93.93256	38	2.262177	0.7506493
ILMN_3260910	97.20493	13	4.445224	0.4610389
ILMN_3184448	95.58361	30	3.971785	0.5922078
ILMN_1671808	92.88591	18	2.546073	0.8324676
ILMN_2043126	100.4529	17	3.091493	0.2441558
ILMN_2297352	97.1681	25	2.826309	0.4623377
ILMN_1761122	90.13472	17	3.164366	0.9558442
ILMN_2412880	95.58414	24	2.692866	0.5922078
ILMN_1782788	2330.285	27	61.06855	0
ILMN_1806787	91.62654	16	2.020952	0.8948052
ILMN_1685796	137.039	21	4.536837	0
ILMN_1683538	111.0816	25	2.837913	0.01298701
ILMN_1762275	160.679	31	4.747551	0
ILMN_1665797	916.2805	32	27.8172	0
ILMN_1706238	1114.634	24	46.58622	0
ILMN_1733402	94.12399	19	2.242882	0.7285714
ILMN_1805930	92.13791	22	3.200553	0.8805195
ILMN_2302947	89.90012	24	2.295269	0.9623377
ILMN_1686623	100.496	27	2.79071	0.2428571
ILMN_1661861	101.249	29	2.075497	0.2012987
ILMN_1721204	668.7255	23	16.28465	0
ILMN_1661196	100.7873	18	2.760415	0.225974
ILMN_2376458	926.866	18	41.51911	0
ILMN_2376455	98.36823	21	2.549612	0.3688312
ILMN_1798475	98.7197	25	2.234215	0.3428572
ILMN_1697069	106.2169	16	6.193721	0.05324675
ILMN_2322768	102.7299	22	3.060768	0.1402597
ILMN_1706852	90.87897	29	2.695807	0.9298701
ILMN_2323172	91.46462	31	1.878965	0.9
ILMN_2371280	97.07053	23	2.741256	0.4701299
ILMN_2055523	93.16793	21	2.793041	0.8155844
ILMN_1799208	116.3627	17	3.046703	0.002597403
ILMN_1691937	96.67482	19	2.324977	0.5012987
ILMN_1693617	99.22021	19	3.40846	0.3103896
ILMN_2363475	98.84706	27	1.984706	0.3350649
ILMN_2391071	100.3171	25	2.025309	0.2467532
ILMN_2285280	92.51097	15	3.281135	0.8636364
ILMN_1680436	136.91	26	4.015164	0
ILMN_1703545	97.14046	21	2.501027	0.4636364
ILMN_2403566	90.72363	12	2.955468	0.9324675
ILMN_1754121	925.4778	24	30.03078	0
ILMN_2216860	95.51771	24	3.06433	0.5974026
ILMN_1746945	104.8596	17	3.903661	0.08051948
ILMN_1775432	103.3706	23	3.144067	0.1220779
ILMN_1730996	89.15373	32	2.836271	0.9792208
ILMN_2319228	95.66219	30	2.585346	0.5883117
ILMN_1659781	95.46365	19	2.951321	0.6038961
ILMN_1653006	97.46555	22	2.888373	0.4415585
ILMN_2317364	95.12669	20	2.79804	0.6298701
ILMN_1807868	97.74089	25	2.527371	0.425974
ILMN_3235699	99.29983	17	3.533258	0.3103896
ILMN_1711579	91.27338	17	2.618767	0.9077922
ILMN_1792400	86.74771	25	2.143383	0.9974026
ILMN_2364174	176.9821	35	4.284217	0
ILMN_1775058	114.2129	19	3.800128	0.007792208
ILMN_1785988	206.5798	30	8.303432	0
ILMN_2088785	96.16274	23	4.023058	0.5467532
ILMN_1671642	109.2084	12	4.115879	0.01818182
ILMN_3309079	99.33829	12	4.390092	0.3077922
ILMN_1720708	410.4861	18	16.33863	0
ILMN_2286870	158.138	27	4.996117	0
ILMN_2415235	773.0441	27	14.14052	0
ILMN_1808913	95.72601	14	4.185931	0.5831169
ILMN_1708858	167.6446	25	8.717326	0
ILMN_1704713	187.623	18	5.063587	0
ILMN_1723398	97.13858	19	3.080509	0.4636364
ILMN_1740549	98.33044	19	4.897772	0.3727273
ILMN_1706521	1338.983	25	44.65527	0
ILMN_1813735	94.87538	15	1.629001	0.6597403
ILMN_1652024	139.2693	19	3.785046	0
ILMN_2332267	138.0141	21	7.888462	0
ILMN_2386355	312.1005	21	11.84119	0
ILMN_2386354	261.1487	27	9.63203	0
ILMN_1679501	154.8094	19	5.393583	0
ILMN_1746375	155.276	26	4.442334	0
ILMN_2109526	185.3146	26	4.577999	0
ILMN_1723843	408.0109	27	11.04746	0
ILMN_1800461	1281.839	22	49.46659	0
ILMN_1666894	96.8793	30	2.546359	0.4857143
ILMN_1691375	98.00725	29	2.256337	0.4038961
ILMN_2117845	95.26149	19	2.757441	0.6207792
ILMN_1688184	102.3332	17	2.637488	0.1493506
ILMN_2393994	306.1981	18	10.72544	0
ILMN_1812353	114.5667	18	3.646908	0.005194805
ILMN_2187533	112.5268	25	2.849717	0.009090909
ILMN_3249110	118.3082	19	4.595548	0.001298701
ILMN_3240470	104.6248	19	2.6246	0.08571429
ILMN_2078995	94.64988	24	3.170315	0.6792208
ILMN_1811921	235.5574	23	6.145952	0
ILMN_1660806	99.48781	27	3.154773	0.2974026
ILMN_1777168	129.7919	15	1.697644	0
ILMN_1690386	406.6386	14	19.84403	0
ILMN_1742854	98.13837	24	3.422803	0.3909091
ILMN_1796269	88.53699	22	1.956897	0.9857143
ILMN_1753449	90.9192	31	2.431746	0.9298701
ILMN_1653748	101.636	25	2.926393	0.1831169
ILMN_1697370	95.63002	20	2.913557	0.5896104
ILMN_1673843	98.99102	17	2.795116	0.3233766
ILMN_1800354	93.87782	14	3.277285	0.7506493
ILMN_1752452	97.68333	20	3.335416	0.4272727
ILMN_2185911	107.5047	15	3.514955	0.03636364
ILMN_1688022	96.7099	25	2.354412	0.4974026
ILMN_1698666	99.05489	20	2.602053	0.3168831
ILMN_1697733	101.7018	18	3.163416	0.1818182
ILMN_1680462	95.76508	31	2.278066	0.5818182
ILMN_1679826	1230.234	29	33.63357	0
ILMN_1765103	88.91502	11	2.674586	0.9831169
ILMN_1702372	100.1356	18	3.617477	0.2571429
ILMN_1720485	94.14473	25	3.093256	0.725974
ILMN_1669888	100.8699	30	3.114471	0.2194805
ILMN_1761797	2691.817	18	95.69614	0
ILMN_1758339	110.3518	16	2.913823	0.01428571
ILMN_1682198	96.70726	15	2.596042	0.4974026
