Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_a.AVG_Signal	KHYG1_ctrl_a.Avg_NBEADS	KHYG1_ctrl_a.BEAD_STDERR	KHYG1_ctrl_a.Detection Pval
ILMN_3241510	119.6253	16	3.615784	0
ILMN_1747119	172.1587	10	8.638999	0
ILMN_2350266	106.2951	23	3.462162	0.03766234
ILMN_1797542	99.89793	17	3.03728	0.1779221
ILMN_1656342	98.01213	22	3.586209	0.2818182
ILMN_2102257	90.11972	16	2.366219	0.9116883
ILMN_1710676	713.6029	23	40.70811	0
ILMN_2121555	163.3632	20	5.393847	0
ILMN_1701455	487.0113	28	16.66587	0
ILMN_1667112	150.6646	27	5.501319	0
ILMN_1715963	133.8334	12	10.5378	0
ILMN_1745962	328.0434	16	14.20068	0
ILMN_1672843	230.8034	15	10.30615	0
ILMN_1667120	90.58407	15	2.241186	0.8844156
ILMN_1717063	122.1258	22	3.244428	0
ILMN_1702928	93.75715	14	1.393806	0.6506494
ILMN_1777180	98.11459	29	2.858488	0.274026
ILMN_1727393	101.2615	24	2.841168	0.1272727
ILMN_2394576	119.6277	17	4.529659	0
ILMN_1735655	97.3785	26	3.365553	0.3285714
ILMN_1766983	97.8822	19	2.715973	0.2948052
ILMN_2394571	227.1108	22	7.421869	0
ILMN_1674756	93.94701	28	2.885824	0.6285715
ILMN_1775753	142.496	26	3.935453	0
ILMN_3251567	110.507	34	3.675137	0.01168831
ILMN_1671427	179.6228	23	6.398676	0
ILMN_1805662	113.361	18	5.098924	0.005194805
ILMN_1701375	200.9652	26	7.225276	0
ILMN_1702243	92.39308	18	2.361449	0.7688312
ILMN_1668634	175.7254	15	8.424516	0
ILMN_1655906	101.4185	26	3.570923	0.1220779
ILMN_1754279	142.4547	24	5.976038	0
ILMN_1770484	93.97916	21	3.862667	0.6246753
ILMN_1709056	96.65101	16	3.014775	0.3935065
ILMN_2342793	115.451	20	3.337979	0.001298701
ILMN_1812359	100.8638	16	3.737165	0.1376623
ILMN_1750661	152.4652	14	6.103503	0
ILMN_1801743	93.94064	21	2.394446	0.6298701
ILMN_2206009	95.54025	24	2.956753	0.4896104
ILMN_2279367	219.1946	24	8.135904	0
ILMN_2379967	96.46705	24	2.291504	0.4077922
ILMN_2365091	96.37926	21	3.60423	0.4142857
ILMN_1688423	102.7025	21	3.951298	0.08441558
ILMN_2123743	92.49171	23	2.443842	0.7584416
ILMN_1662451	97.76622	21	2.218681	0.3012987
ILMN_2189869	145.2045	17	7.847971	0
ILMN_2189870	176.8912	22	6.418782	0
ILMN_1718984	102.2528	23	3.109125	0.0987013
ILMN_2302757	128.994	31	2.717167	0
ILMN_1700156	95.89111	15	2.35911	0.4584416
ILMN_2176063	91.16693	29	2.006206	0.8493506
ILMN_2261600	92.28933	25	1.700812	0.7766234
ILMN_2391051	96.30013	34	2.028924	0.4181818
ILMN_3247506	98.52505	15	2.49322	0.2467532
ILMN_2289849	95.08398	23	2.927051	0.5272727
ILMN_1666932	96.42216	20	2.934307	0.4116883
ILMN_1810687	94.11846	23	2.414644	0.6168831
ILMN_1706523	94.86457	19	3.217441	0.5402597
ILMN_1804174	95.50257	19	2.18929	0.4922078
ILMN_1660027	109.4834	14	7.023472	0.01428571
ILMN_2382403	99.72272	22	3.065207	0.1844156
ILMN_2331121	92.81271	19	2.747208	0.7272727
ILMN_1703679	99.51145	19	3.840709	0.1987013
ILMN_2112580	97.86364	22	2.715303	0.2961039
ILMN_1728639	100.2306	15	3.960454	0.1727273
ILMN_2134453	125.0475	27	5.195266	0
ILMN_1705302	99.03597	18	2.877477	0.2220779
ILMN_1654571	119.4195	26	3.793301	0
ILMN_1670322	92.50661	20	3.20083	0.7558442
ILMN_1783847	101.4364	22	2.715421	0.1220779
ILMN_2102702	98.03708	24	3.776207	0.2792208
ILMN_1815734	155.3522	23	5.52239	0
ILMN_1668063	107.7992	30	2.812917	0.03116883
ILMN_1793504	97.48139	23	2.858314	0.3207792
ILMN_1714057	97.68537	17	2.875659	0.3051948
ILMN_1780060	98.42415	25	2.301155	0.2545455
ILMN_2349771	92.40121	20	2.225137	0.7662337
ILMN_2226183	93.17309	25	2.429951	0.6961039
ILMN_1761873	84.43178	20	2.387726	0.9987013
ILMN_1791329	99.86015	23	2.594913	0.1779221
ILMN_1665152	89.37357	20	2.902238	0.938961
ILMN_1699599	100.3527	29	3.55431	0.1675325
ILMN_1797428	95.75564	32	2.036508	0.474026
ILMN_1691693	101.67	16	4.868418	0.1155844
ILMN_1738517	97.55901	23	3.005697	0.3142857
ILMN_1684445	102.8	19	2.961875	0.08181818
ILMN_2105223	94.35075	17	2.363933	0.5857143
ILMN_2074762	85.31084	15	2.793341	0.9961039
ILMN_1691071	97.69268	33	2.112233	0.3051948
ILMN_1782015	196.0738	23	6.097325	0
ILMN_1741096	496.7254	24	23.29107	0
ILMN_2144088	2056.303	23	78.48748	0
ILMN_1804248	494.025	10	25.53048	0
ILMN_1699178	101.5724	18	3.218773	0.1207792
ILMN_2198812	101.7785	14	2.178346	0.112987
ILMN_1744628	150.9931	25	4.965495	0
ILMN_3243529	131.6028	20	2.234394	0
ILMN_1811696	106.8925	12	5.315808	0.03376623
ILMN_2414302	99.3353	24	3.071439	0.2012987
ILMN_2364305	89.48056	20	2.344918	0.938961
ILMN_1774091	168.4619	20	6.46856	0
ILMN_1719985	379.5575	24	16.83225	0
ILMN_1744239	102.2064	21	3.743909	0.0987013
ILMN_1703330	246.6876	20	8.837327	0
ILMN_1755834	483.4816	23	16.93676	0
ILMN_2160929	2673.339	19	92.41048	0
ILMN_1789618	113.5433	23	3.46534	0.005194805
ILMN_1810289	93.70647	22	3.487105	0.651948
ILMN_2370976	97.7766	19	3.014266	0.3012987
ILMN_2206722	98.32713	23	2.556417	0.2584416
ILMN_1809199	91.37782	25	2.228929	0.8324676
ILMN_1725220	104.2115	15	2.795125	0.05584415
ILMN_1690530	103.2872	15	2.955259	0.07142857
ILMN_3247266	100.0742	17	3.552133	0.1727273
ILMN_1721475	97.91351	28	1.737305	0.2883117
ILMN_1696585	89.87686	24	2.443091	0.9220779
ILMN_1695290	101.2403	17	3.837835	0.1272727
ILMN_2366330	502.4948	26	13.86071	0
ILMN_2366334	188.7454	19	7.221992	0
ILMN_1693650	93.0761	17	2.49792	0.7077922
ILMN_1685483	96.62724	21	4.36351	0.3974026
ILMN_1751460	101.8406	16	3.332233	0.1116883
ILMN_1727992	90.90002	22	3.644405	0.8636364
ILMN_2263054	108.3263	23	3.721723	0.02727273
ILMN_1779071	93.86219	23	2.548934	0.6324675
ILMN_1794106	95.58535	19	2.247531	0.4883117
ILMN_2403946	243.6985	27	7.35025	0
ILMN_1739586	357.5426	20	18.68443	0
ILMN_1813585	99.87571	21	1.883285	0.1779221
ILMN_1750706	100.0171	17	4.095195	0.1727273
ILMN_1756285	92.80407	19	2.793834	0.7285714
ILMN_1797895	98.76437	23	3.022141	0.2376623
ILMN_1802735	103.1591	30	2.3538	0.07402597
ILMN_2280203	93.27297	21	4.314906	0.687013
ILMN_1656487	93.80734	19	3.087731	0.6441559
ILMN_2381945	94.20945	23	3.053096	0.6
ILMN_1659947	108.3442	17	4.732359	0.02727273
ILMN_1779017	95.39199	17	2.349393	0.5038961
ILMN_2114972	89.60645	17	4.113313	0.9324675
ILMN_1678049	95.62882	17	3.351463	0.4844156
ILMN_1764314	90.53523	16	3.701588	0.887013
ILMN_2115011	96.9325	36	1.553055	0.3688312
ILMN_2115005	153.7076	18	4.938242	0
ILMN_1772686	465.4854	22	10.24722	0
ILMN_1698728	90.24629	19	2.401904	0.8961039
ILMN_2104141	93.64253	28	2.124951	0.6558442
ILMN_2190598	87.65945	12	1.643146	0.9779221
ILMN_1753322	99.06011	13	4.315251	0.2194805
ILMN_2349982	96.98074	20	2.649564	0.3636364
ILMN_1699735	95.92548	27	1.872517	0.4558442
ILMN_2110110	91.6672	18	2.621925	0.8103896
ILMN_1719938	94.84194	20	2.958519	0.5428572
ILMN_1672229	94.28469	30	2.295008	0.5948052
ILMN_1677680	90.11591	19	2.229151	0.9116883
ILMN_1810283	102.133	20	3.370404	0.1012987
ILMN_1653826	89.74749	27	1.846827	0.925974
ILMN_1690984	86.92583	23	1.598281	0.9857143
ILMN_1671777	96.30215	24	4.391229	0.4181818
ILMN_1751495	100.4158	27	2.172699	0.1597403
ILMN_1732976	94.06026	22	2.54364	0.6207792
ILMN_1785564	117.6001	20	4.244424	0.001298701
ILMN_1781390	94.22854	16	2.585567	0.6
ILMN_1797030	99.31146	19	3.3553	0.2064935
ILMN_1693483	90.01439	14	2.372124	0.9168831
ILMN_1760909	96.03474	23	2.705396	0.4428571
ILMN_2105919	94.711	17	2.217701	0.5519481
ILMN_1744693	94.65797	28	2.064343	0.5597402
ILMN_1788232	90.11741	18	2.486093	0.9116883
ILMN_2153061	95.22659	21	1.424671	0.5207792
ILMN_1772789	95.43997	22	2.602433	0.4974026
ILMN_2056569	92.98693	23	2.469296	0.7142857
ILMN_2095633	91.05285	24	2.166579	0.851948
ILMN_2071316	98.13418	19	3.293692	0.2727273
ILMN_1696488	109.5023	16	3.733828	0.01428571
ILMN_1723227	104.02	25	5.007697	0.05974026
ILMN_1677456	96.96985	14	1.844719	0.3662338
ILMN_2399100	91.1374	22	2.248045	0.8506494
ILMN_1740871	98.12032	30	2.407327	0.2727273
ILMN_1764605	107.055	16	4.381736	0.03246753
ILMN_2188091	91.83956	13	2.862212	0.8051948
ILMN_1731240	95.32581	15	2.719296	0.5103896
ILMN_1812517	95.62238	25	2.696226	0.4844156
ILMN_2345749	96.28745	12	4.13413	0.4194805
ILMN_1762531	98.26743	22	3.112263	0.2636364
ILMN_1785404	99.38979	17	2.362207	0.2
ILMN_1761945	91.18575	16	3.160465	0.8467532
ILMN_1686961	108.2428	27	2.939918	0.02857143
ILMN_1729369	89.10271	17	3.430608	0.9454545
ILMN_2398261	92.04215	19	2.83347	0.7935065
ILMN_1796229	94.56831	22	2.688837	0.5701299
ILMN_2411116	118.6537	26	3.870599	0.001298701
ILMN_1657436	202.8727	17	11.48069	0
ILMN_1682270	90.86892	23	1.978454	0.864935
ILMN_1651966	109.4848	18	4.507823	0.01428571
ILMN_1723123	93.99185	22	2.4701	0.6233766
ILMN_2410713	91.99072	30	2.601879	0.7974026
ILMN_2241412	92.84024	29	2.495188	0.7246753
ILMN_1730355	94.97505	20	2.997113	0.5285714
ILMN_1795865	101.7227	19	3.136368	0.1155844
ILMN_2348367	94.69543	21	2.874029	0.5532467
ILMN_1703188	92.14199	17	2.767585	0.7844156
ILMN_2315044	89.79096	23	2.307785	0.925974
ILMN_1737683	91.20329	14	3.020953	0.8454546
ILMN_3271630	122.7879	31	4.721529	0
ILMN_3182171	159.4911	22	8.29617	0
ILMN_1672872	91.44534	19	2.436895	0.8246753
ILMN_2366192	99.32078	22	2.804995	0.2038961
ILMN_2326197	94.34156	32	2.491164	0.587013
ILMN_1731222	88.62152	22	2.363251	0.9545454
ILMN_1803597	128.1129	18	3.282921	0
ILMN_1682828	97.98642	18	3.069025	0.2818182
ILMN_1693009	102.0095	30	2.979992	0.1051948
ILMN_1795158	261.4323	26	8.916536	0
ILMN_2272519	107.9016	18	4.467172	0.03116883
ILMN_2368318	389.5246	18	15.19226	0
ILMN_1719392	1082.572	21	69.37019	0
ILMN_3236432	86.95134	13	3.948055	0.9857143
ILMN_1699206	94.5282	16	4.239939	0.5779221
ILMN_1766123	98.58633	18	2.920752	0.2441558
ILMN_1805842	96.31605	17	3.115159	0.4181818
ILMN_2355831	128.3699	18	3.132622	0
ILMN_1668411	119.9599	27	3.645866	0
ILMN_2265783	93.2963	28	2.44727	0.6844156
ILMN_1678643	94.2655	24	2.482645	0.5961039
ILMN_1703558	190.2145	17	6.762023	0
ILMN_1669023	97.86859	23	3.336397	0.2961039
ILMN_1651776	420.2119	16	15.45491	0
ILMN_1761322	88.56318	29	1.983213	0.9571428
ILMN_1727135	100.3215	21	2.245142	0.1701299
ILMN_1716247	92.79255	29	2.330933	0.7285714
ILMN_1657797	1053.104	20	28.90911	0
ILMN_2411139	204.2314	23	7.926244	0
ILMN_1778064	114.9837	26	3.64226	0.001298701
ILMN_1800889	126.7281	33	3.202736	0
ILMN_1707612	88.12629	11	3.85742	0.9688312
ILMN_1801927	95.69843	21	2.562398	0.4792208
ILMN_1676307	97.79247	23	3.868209	0.3012987
ILMN_1778152	153.2135	16	6.665902	0
ILMN_2389114	136.9872	16	4.811038	0
ILMN_3249343	110.1067	19	3.852747	0.01298701
ILMN_1657039	96.8983	32	2.368618	0.3701299
ILMN_1738578	88.50732	23	2.479181	0.9597403
ILMN_1730906	96.66613	22	3.018404	0.3922078
ILMN_2391150	104.722	21	2.957876	0.05194805
ILMN_1784407	97.47222	23	2.870243	0.3220779
ILMN_2190942	88.34064	17	2.236787	0.9636363
ILMN_1768743	297.4867	21	15.86749	0
ILMN_1662880	94.74229	23	2.270323	0.5519481
ILMN_1658351	1262.922	25	46.14824	0
ILMN_1764557	104.6577	27	2.731842	0.05194805
ILMN_2338593	95.83043	20	3.32046	0.4623377
ILMN_1781803	141.9305	20	4.696942	0
ILMN_1746465	99.8978	23	3.915541	0.1779221
ILMN_1659905	99.20687	19	3.010877	0.2116883
ILMN_1787345	1714.908	26	53.38511	0
ILMN_2150294	658.5402	27	39.64208	0
ILMN_1665243	102.0933	26	3.297624	0.1025974
ILMN_1804863	116.6512	28	2.453949	0.001298701
ILMN_1702237	115.3342	25	2.840114	0.001298701
ILMN_1683969	280.3372	17	10.09247	0
ILMN_2333367	268.8151	16	20.16066	0
ILMN_1683658	734.316	15	38.77662	0
ILMN_2303955	103.9491	17	3.995804	0.05974026
ILMN_3239766	103.2102	24	3.256747	0.07402597
ILMN_1674337	422.3141	24	15.4058	0
ILMN_1678080	122.3749	23	4.357808	0
ILMN_1807563	127.812	18	5.113559	0
ILMN_1654691	166.6974	14	6.310993	0
ILMN_2104784	517.4766	27	18.85988	0
ILMN_1782045	582.9764	16	16.01145	0
ILMN_1778444	1122.446	24	40.92955	0
ILMN_1815444	90.70006	19	2.136717	0.8779221
ILMN_1717737	92.77957	22	1.873917	0.7311688
ILMN_1685084	94.2177	20	2.94345	0.6
ILMN_1733947	103.7599	18	2.977319	0.06233766
ILMN_1666121	93.96941	19	2.963117	0.625974
ILMN_2145143	87.33439	14	2.973844	0.9831169
ILMN_2089977	94.99892	23	2.548922	0.5285714
ILMN_1781585	90.28773	7	4.003811	0.8948052
ILMN_1791052	108.0476	22	3.465976	0.03116883
ILMN_2368617	114.0969	29	3.353655	0.001298701
ILMN_1753597	107.2872	23	2.765341	0.03246753
ILMN_1720928	93.94938	10	1.748735	0.6285715
ILMN_3238555	95.71044	12	4.40085	0.4779221
ILMN_2112673	99.70164	15	3.22084	0.1857143
ILMN_1814998	3999.735	19	202.9149	0
ILMN_2157932	94.89706	19	3.054243	0.5350649
ILMN_1776822	88.19949	18	3.459529	0.9688312
ILMN_1709722	103.3429	25	3.461379	0.06883117
ILMN_2357386	4917.951	18	189.8221	0
ILMN_1784156	99.23499	25	3.608324	0.2103896
ILMN_1730325	105.7578	29	3.16176	0.04155844
ILMN_1663667	376.7492	24	14.34774	0
ILMN_1670008	114.5622	17	3.953131	0.001298701
ILMN_1683390	99.49813	20	3.593511	0.1987013
ILMN_1814952	99.00109	21	3.119179	0.2233766
ILMN_1655525	108.9704	13	3.665884	0.01558442
ILMN_2134130	89.71848	14	4.117741	0.9285714
ILMN_1743715	95.43993	20	3.289824	0.4974026
ILMN_2233229	89.91811	20	2.997566	0.9207792
ILMN_1665738	234.461	22	13.07445	0
ILMN_1737170	154.9513	14	8.034054	0
ILMN_1652881	93.08177	27	1.860509	0.7077922
ILMN_1660982	102.6738	20	2.374766	0.08571429
ILMN_1756621	98.40347	26	3.865659	0.2558441
ILMN_1729323	92.79796	16	2.384097	0.7285714
ILMN_1745217	237.9304	20	8.878604	0
ILMN_3182000	100.8577	19	3.441714	0.1376623
ILMN_3259594	92.99722	29	2.119578	0.712987
ILMN_1785277	97.06861	26	2.748164	0.3584416
ILMN_2186877	120.6245	25	3.883472	0
ILMN_1712211	101.5037	26	2.943833	0.1207792
ILMN_2098297	92.57278	22	4.040205	0.7493507
ILMN_1800911	99.03828	17	2.748882	0.2220779
ILMN_1705743	112.8132	18	3.490651	0.005194805
ILMN_1703430	298.8262	18	12.45305	0
ILMN_3273209	87.67799	22	2.561975	0.9779221
ILMN_3232161	91.67787	28	2.458451	0.8103896
ILMN_3185453	109.1401	24	3.921566	0.01428571
ILMN_3233739	99.93351	18	3.622154	0.1766234
ILMN_3232289	97.23698	25	2.936347	0.338961
ILMN_1794490	92.17105	20	2.0415	0.7831169
ILMN_1793012	106.8595	28	2.663937	0.03376623
ILMN_2173294	92.18785	21	2.380953	0.7831169
ILMN_1737604	243.0247	18	12.02662	0
ILMN_1694269	109.588	20	3.302972	0.01428571
ILMN_1689831	99.29585	13	3.526066	0.2077922
ILMN_1695562	99.76243	21	3.836488	0.1805195
ILMN_1679003	96.93227	17	2.916106	0.3688312
ILMN_1798947	96.39053	26	3.394109	0.4116883
ILMN_3187206	104.857	28	3.063826	0.05064935
ILMN_1775444	106.1444	15	5.527145	0.04025974
ILMN_1726952	89.16103	17	2.225743	0.9415584
ILMN_1775664	98.13545	23	3.254747	0.2727273
ILMN_1697115	101.9807	23	2.890062	0.1064935
ILMN_1680494	99.89855	21	3.056384	0.1779221
ILMN_2072622	91.23708	25	2.393312	0.8441558
ILMN_1718061	108.8008	24	3.224336	0.02207792
ILMN_2347748	175.5063	19	7.660717	0
ILMN_3270588	93.0495	21	2.03424	0.7090909
ILMN_1678674	97.61966	24	2.762124	0.3103896
ILMN_1664124	101.5	19	2.657124	0.1207792
ILMN_2120072	143.2141	18	4.783177	0
ILMN_2162135	96.04091	21	4.073086	0.4428571
ILMN_1748290	99.59361	14	2.280396	0.1935065
ILMN_1814967	91.50249	25	3.109872	0.8207792
ILMN_3185552	95.58008	21	3.154851	0.4883117
ILMN_3262015	107.5029	17	5.27914	0.03116883
ILMN_3307196	100.0854	27	2.220846	0.1727273
ILMN_1811608	103.5144	13	2.568434	0.06493507
ILMN_1763745	94.28966	14	3.140627	0.5948052
ILMN_1743483	94.40157	26	3.083135	0.5844156
ILMN_1697491	94.30373	30	2.230141	0.5935065
ILMN_1699275	98.40208	18	2.480603	0.2558441
ILMN_1664701	91.74333	14	2.848164	0.8064935
ILMN_3307201	91.78271	22	3.46822	0.8064935
ILMN_2114894	93.02239	30	3.150739	0.7116883
ILMN_3264472	92.97314	24	2.527935	0.7142857
ILMN_1709725	98.13811	24	3.240309	0.2727273
ILMN_1745554	93.7692	32	1.917142	0.6506494
ILMN_1762506	95.43411	17	3.034195	0.4974026
ILMN_2120507	98.99424	22	4.277374	0.2233766
ILMN_1797406	93.4743	21	2.157343	0.6675324
ILMN_1765773	114.5848	16	4.539956	0.001298701
ILMN_2053377	102.6505	34	2.316548	0.08701298
ILMN_3236816	98.81761	17	4.626397	0.2350649
ILMN_2184575	95.84651	13	2.9789	0.4584416
ILMN_1754114	180.0406	23	5.492865	0
ILMN_1814622	112.4317	20	2.892822	0.006493506
ILMN_2179915	91.75872	27	2.347115	0.8064935
ILMN_1719386	95.27882	20	3.373513	0.5155844
ILMN_1716907	140.4235	21	6.145411	0
ILMN_1689046	91.95416	22	3.087393	0.7974026
ILMN_1658427	91.61021	18	2.941387	0.8168831
ILMN_1757978	97.01021	30	2.966104	0.361039
ILMN_1656615	92.96449	23	1.77721	0.7142857
ILMN_1775188	95.10904	24	2.830338	0.5246753
ILMN_1666753	99.62594	24	2.360379	0.1896104
ILMN_1737402	97.71644	17	5.663948	0.3038961
ILMN_1727226	94.7813	14	3.534654	0.5506493
ILMN_1811181	113.9932	20	2.812251	0.001298701
ILMN_1771144	97.05159	23	2.775845	0.3597403
ILMN_1723210	96.02729	22	2.315405	0.4428571
ILMN_1702757	102.5063	12	3.106279	0.09090909
ILMN_1778144	115.1843	38	2.884825	0.001298701
ILMN_3180895	93.72109	31	2.959017	0.651948
ILMN_3257361	96.18613	28	3.055504	0.4350649
ILMN_1667087	102.6052	28	3.085752	0.08961039
ILMN_1805147	102.477	23	3.51754	0.09090909
ILMN_1706558	174.527	24	6.121209	0
ILMN_1778318	101.8179	19	2.783513	0.112987
ILMN_1790197	93.6935	29	1.84288	0.651948
ILMN_1692464	528.0961	25	18.71163	0
ILMN_1779702	98.74407	22	3.733097	0.238961
ILMN_1763663	257.096	11	14.63355	0
ILMN_1668752	123.3966	17	5.269255	0
ILMN_1711928	115.357	19	4.508591	0.001298701
ILMN_1652701	97.45835	17	3.991057	0.3233766
ILMN_2180885	90.02177	16	2.719564	0.9155844
ILMN_1770102	103.4639	13	5.926068	0.06623377
ILMN_1655196	94.6073	19	2.151855	0.5662338
ILMN_1672800	87.92558	21	2.568735	0.9779221
ILMN_1778510	98.63985	17	3.024078	0.2428571
ILMN_1815366	108.8569	18	5.000914	0.01558442
ILMN_1677038	93.59542	15	3.860139	0.6571429
ILMN_1765636	90.36633	17	2.476742	0.8935065
ILMN_2387471	94.8927	22	2.620319	0.5350649
ILMN_1665289	106.6159	20	1.478909	0.03376623
ILMN_1672982	94.49222	13	2.739444	0.5792208
ILMN_1728115	98.85084	19	2.904627	0.2337662
ILMN_1685465	89.83167	18	3.269955	0.9246753
ILMN_1705207	95.81343	20	2.069277	0.4649351
ILMN_1700098	99.87334	17	3.21751	0.1779221
ILMN_1656149	103.4941	18	5.485502	0.06623377
ILMN_3247023	94.00574	21	1.392983	0.6220779
ILMN_1702866	96.08598	26	1.865089	0.4402598
ILMN_1707286	102.3665	21	3.186805	0.0948052
ILMN_3183048	99.5658	17	3.171529	0.1948052
ILMN_3259509	86.40295	22	2.013323	0.9909091
ILMN_2150802	171.9988	15	4.506873	0
ILMN_1696243	102.4646	20	3.125046	0.09090909
ILMN_1670317	91.53114	18	2.616749	0.8207792
ILMN_1806305	94.86533	18	3.600542	0.5402597
ILMN_1684155	157.2761	26	3.598317	0
ILMN_1706699	90.14051	22	2.100999	0.9103896
ILMN_1716546	96.13471	19	1.840906	0.4376623
ILMN_1809817	88.29581	20	2.938445	0.9662338
ILMN_3274036	101.5444	21	3.492349	0.1207792
ILMN_2144162	109.1171	13	4.66839	0.01428571
ILMN_1711060	94.32224	25	1.869436	0.5909091
ILMN_1751587	104.7834	19	2.568008	0.05194805
ILMN_1791658	95.37491	25	2.425123	0.5038961
ILMN_1804175	91.52359	29	2.654552	0.8207792
ILMN_1656250	102.072	22	3.010651	0.1038961
ILMN_1661004	84.31676	19	3.008129	0.9987013
ILMN_3260180	519.9529	25	22.87719	0
ILMN_1655498	135.0406	19	7.188277	0
ILMN_1789807	102.8869	26	3.495725	0.07922078
ILMN_1710829	94.81155	25	2.145963	0.548052
ILMN_1700068	94.93224	25	2.116416	0.5337662
ILMN_1665260	92.63898	21	2.864532	0.7428572
ILMN_1716729	100.706	23	2.649111	0.1454545
ILMN_3307180	95.69399	24	2.489175	0.4792208
ILMN_1732860	105.6714	22	3.227434	0.04155844
ILMN_3270637	89.79981	22	3.060028	0.925974
ILMN_1797409	99.84365	19	4.327731	0.1779221
ILMN_1720004	103.5324	15	3.366336	0.06493507
ILMN_1815114	91.18781	17	1.745349	0.8467532
ILMN_1726048	102.4343	19	3.907844	0.09090909
ILMN_1760430	99.24541	22	2.335989	0.2103896
ILMN_1705466	93.83297	27	2.740246	0.638961
ILMN_1724966	102.6744	27	2.938525	0.08571429
ILMN_1726041	93.4871	15	2.459872	0.6649351
ILMN_1686712	98.96968	13	0.9521821	0.2246753
ILMN_1745684	93.0976	16	2.589102	0.7051948
ILMN_3184067	89.94294	25	2.549219	0.9194805
ILMN_3263341	96.86584	24	3.406946	0.3714286
ILMN_1745695	101.0407	17	4.120611	0.1311688
ILMN_3268232	94.19925	20	2.2013	0.6012987
ILMN_3191764	93.26173	21	2.528616	0.6883117
ILMN_1711772	89.05388	20	2.310232	0.9467533
ILMN_1788833	99.34769	13	3.49334	0.2012987
ILMN_1668152	93.02008	25	1.938172	0.7116883
ILMN_1799872	90.32311	26	2.406891	0.8948052
ILMN_1673270	103.7898	15	2.158455	0.06233766
ILMN_1719209	95.55853	14	3.953846	0.4896104
ILMN_3189585	210.6859	20	9.92218	0
ILMN_3266054	119.2044	18	4.095794	0.001298701
ILMN_1654108	93.39491	23	2.435685	0.674026
ILMN_1787100	91.12762	19	3.118648	0.851948
ILMN_2113728	97.21717	23	3.623858	0.3415585
ILMN_1812549	93.18781	24	3.172479	0.6961039
ILMN_1655136	102.1149	19	3.869018	0.1012987
ILMN_1743256	108.4863	18	3.77779	0.02467532
ILMN_1791162	96.28122	25	2.677117	0.4207792
ILMN_1723834	111.5707	13	4.803323	0.01038961
ILMN_3191756	90.51366	29	2.035519	0.8883117
ILMN_3268228	103.5219	22	3.777429	0.06493507
ILMN_1756918	99.22165	18	3.086462	0.2103896
ILMN_1671331	97.4057	25	3.92027	0.3246753
ILMN_1780637	91.59164	20	4.12778	0.8168831
ILMN_1768646	98.7241	30	2.392532	0.2402597
ILMN_1794510	125.734	18	5.712071	0
ILMN_1657603	95.82954	24	2.451782	0.4623377
ILMN_1722609	98.98473	23	3.115693	0.2233766
ILMN_1751897	90.46039	23	2.863689	0.8909091
ILMN_3266833	93.94514	21	3.922804	0.6298701
ILMN_1660007	96.70608	21	2.227324	0.3818182
ILMN_1792191	94.2541	25	2.609034	0.5974026
ILMN_1736479	102.0813	30	2.928641	0.1038961
ILMN_2109536	94.12639	23	2.65681	0.6168831
ILMN_1766316	99.76125	27	3.49317	0.1805195
ILMN_1728889	94.25971	14	3.279839	0.5961039
ILMN_2135456	101.6639	26	2.791255	0.1155844
ILMN_1652243	98.48344	26	2.96363	0.2480519
ILMN_3191647	95.22223	24	3.185732	0.5207792
ILMN_1776826	92.57781	31	2.80592	0.7493507
ILMN_1716991	97.38622	14	2.159644	0.3272727
ILMN_1762018	95.16203	23	3.019673	0.5220779
ILMN_1784879	108.3627	27	2.359061	0.02727273
ILMN_1664563	89.74506	21	3.176363	0.925974
ILMN_1692874	91.66111	17	3.931682	0.8103896
ILMN_1755635	96.69067	21	2.833729	0.3857143
ILMN_1838357	101.9281	27	2.772594	0.1103896
ILMN_1717029	99.83759	24	2.442407	0.1779221
ILMN_3242977	120.3102	24	3.459539	0
ILMN_1746472	92.76492	30	2.109038	0.7337663
ILMN_1773383	97.02832	16	2.735056	0.3597403
ILMN_1671366	100.2075	21	3.250046	0.1727273
ILMN_1674795	98.67686	20	2.780513	0.2415584
ILMN_1737878	119.4597	26	3.789174	0
ILMN_1798911	92.92254	20	3.627727	0.7194805
ILMN_1675437	99.42195	28	2.025568	0.1987013
ILMN_3307149	91.88461	20	1.934293	0.8038961
ILMN_1676435	104.7107	18	2.808798	0.05194805
ILMN_1691212	85.61256	20	2.156882	0.9948052
ILMN_1653615	94.95706	17	3.747165	0.5311688
ILMN_3243324	100.3488	18	4.090886	0.1675325
ILMN_1678705	94.10959	23	2.854525	0.6168831
ILMN_1763891	94.31113	21	2.813809	0.5922078
ILMN_1806862	102.561	1	12.34901	0.08961039
ILMN_3187458	92.8688	19	3.21342	0.7220779
ILMN_3258523	96.96056	21	2.424669	0.3662338
ILMN_3269655	1755.274	23	62.8457	0
ILMN_1800246	88.98499	23	2.631092	0.9480519
ILMN_1668671	95.56755	22	3.122867	0.4883117
ILMN_1738738	96.1679	17	3.897586	0.4363636
