Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_b.AVG_Signal	KHYG1_ctrl_b.Avg_NBEADS	KHYG1_ctrl_b.BEAD_STDERR	KHYG1_ctrl_b.Detection Pval
ILMN_3236599	125.074	15	4.559127	0
ILMN_2055925	89.57773	13	2.323605	0.9467533
ILMN_1671981	101.5109	30	3.309828	0.1350649
ILMN_3242663	93.28474	28	2.033044	0.7506493
ILMN_1708941	92.75645	14	2.744985	0.7844156
ILMN_2230162	1803.782	25	57.32248	0
ILMN_1807691	96.40678	16	1.064214	0.451948
ILMN_1778320	108.2502	9	5.947607	0.02467532
ILMN_1770065	95.17211	22	2.321779	0.5792208
ILMN_1721558	93.54597	21	1.895052	0.7285714
ILMN_3265237	107.5298	23	2.458876	0.02857143
ILMN_1674559	97.50538	28	2.123287	0.3506494
ILMN_1789902	102.6305	17	3.998226	0.1090909
ILMN_1914156	99.64914	17	3.98732	0.2194805
ILMN_3236202	95.99321	25	2.621779	0.5038961
ILMN_1733037	99.83464	18	2.621321	0.2103896
ILMN_1682256	103.5749	24	3.296065	0.08181818
ILMN_1773735	105.6139	28	3.4531	0.04675325
ILMN_1775570	95.5736	22	3.119698	0.5415584
ILMN_3307178	97.26624	16	4.138441	0.374026
ILMN_1686781	94.74828	23	2.500426	0.6207792
ILMN_1727670	101.8576	21	3.283702	0.1246753
ILMN_1664351	98.21708	14	3.085826	0.3012987
ILMN_1694359	90.71073	21	2.376143	0.9025974
ILMN_1671997	99.19554	17	3.226299	0.2441558
ILMN_1709607	91.29505	20	2.012819	0.8779221
ILMN_1675335	97.39978	35	1.827386	0.3597403
ILMN_2170643	99.34628	28	1.96618	0.2311688
ILMN_1774211	104.9845	19	3.364873	0.05194805
ILMN_1754132	100.7132	22	4.032979	0.1714286
ILMN_1808018	94.12881	20	4.051757	0.6805195
ILMN_1807464	93.07177	23	2.364158	0.7714286
ILMN_1779497	104.955	28	2.772828	0.05454545
ILMN_1764619	110.8123	22	3.924804	0.01428571
ILMN_1807093	104.8272	17	4.100109	0.05584415
ILMN_1665778	96.72076	24	2.831978	0.4168831
ILMN_2149952	136.6617	18	3.953273	0
ILMN_1695618	99.78671	23	2.022149	0.2116883
ILMN_1680388	136.4854	33	3.123143	0
ILMN_3249711	95.02718	19	2.843184	0.6
ILMN_1675282	99.66125	17	3.493815	0.2194805
ILMN_2187899	103.3095	16	4.081662	0.09350649
ILMN_1702241	90.8751	28	1.786225	0.8974026
ILMN_2131022	89.77151	17	2.212437	0.9363636
ILMN_1732584	95.45374	25	2.303485	0.5545455
ILMN_3187848	97.15244	29	2.608263	0.3857143
ILMN_2121848	98.09193	16	2.638692	0.3051948
ILMN_1701645	101.2698	19	3.109685	0.1454545
ILMN_1701629	103.4496	21	3.349485	0.08571429
ILMN_1699216	100.526	18	3.525518	0.1805195
ILMN_1774335	100.5556	22	2.764804	0.1779221
ILMN_1797431	103.62	21	2.907151	0.08051948
ILMN_3271942	88.07031	18	2.331648	0.9753247
ILMN_2131528	93.19552	27	2.65767	0.7558442
ILMN_2150708	102.9657	26	2.511656	0.1012987
ILMN_1784492	94.55623	23	3.52685	0.6415585
ILMN_2179967	97.14442	22	3.38893	0.3857143
ILMN_1679767	99.2915	9	5.220621	0.2350649
ILMN_1777312	99.83221	14	3.170276	0.2103896
ILMN_1699072	92.46409	20	3.428283	0.8051948
ILMN_1786559	153.4314	20	5.189699	0
ILMN_1684193	95.96999	20	3.039515	0.5064935
ILMN_1774288	101.2391	12	4.049119	0.1454545
ILMN_1695254	98.17284	14	1.506055	0.3025974
ILMN_1732267	92.66447	33	2.38514	0.7896104
ILMN_1768430	93.69336	22	1.083781	0.7181818
ILMN_1731326	95.8543	14	5.612012	0.5181818
ILMN_1696852	99.68565	20	2.475663	0.2155844
ILMN_1772848	101.1332	23	2.772645	0.1493506
ILMN_1675304	97.71497	22	2.978117	0.3350649
ILMN_1791596	96.79099	20	2.418363	0.4103896
ILMN_1661303	94.56522	25	2.116361	0.6402597
ILMN_2194852	2849.639	27	112.2366	0
ILMN_1698769	92.11924	24	2.233313	0.825974
ILMN_2233438	93.40426	31	2.303632	0.7350649
ILMN_2107344	90.12665	18	2.110582	0.9207792
ILMN_1702164	100.3014	17	2.141145	0.1896104
ILMN_1719635	96.31648	16	1.734999	0.4597403
ILMN_1717717	101.4868	17	3.412282	0.1363636
ILMN_1807007	98.50936	18	2.655066	0.2844156
ILMN_1709314	95.23981	26	2.136575	0.5779221
ILMN_1727916	92.47387	28	2.549109	0.8038961
ILMN_3262976	96.71396	22	2.059403	0.4168831
ILMN_3262439	116.3719	14	3.160879	0.005194805
ILMN_3307121	104.7774	29	2.796351	0.05714286
ILMN_1670215	94.96035	8	2.471687	0.6038961
ILMN_1770385	96.6375	30	2.55632	0.4324675
ILMN_1773553	102.1795	24	2.596398	0.1194805
ILMN_3197549	95.50796	19	2.662328	0.5467532
ILMN_1795567	94.53394	25	2.180077	0.6415585
ILMN_1751351	102.4792	23	1.751843	0.1142857
ILMN_1789048	96.22112	23	2.703501	0.4766234
ILMN_1731912	91.52754	20	2.141538	0.8688312
ILMN_1810159	101.9071	16	3.917733	0.1246753
ILMN_1664926	100.5655	24	2.369607	0.1753247
ILMN_1758642	98.15431	30	2.30895	0.3025974
ILMN_1687335	176.9118	13	7.873283	0
ILMN_1664922	140.9992	22	3.447602	0
ILMN_1715748	91.0789	33	2.426342	0.887013
ILMN_1661439	351.3991	24	16.89171	0
ILMN_1726222	1324.938	28	35.09406	0
ILMN_1685056	92.88498	21	2.943383	0.7779221
ILMN_1769615	106.1518	20	4.171844	0.04025974
ILMN_1805665	92.59752	26	2.38867	0.7948052
ILMN_1782750	91.2398	26	1.889406	0.8779221
ILMN_1752307	88.39275	20	1.590292	0.9701298
ILMN_1766363	95.07333	23	2.647641	0.5961039
ILMN_2091412	122.4731	18	5.568103	0
ILMN_1794741	95.03218	25	2.694144	0.5987013
ILMN_2390427	94.34786	20	3.479221	0.6688312
ILMN_1741673	97.12874	22	3.062652	0.387013
ILMN_1661596	123.0284	10	6.095137	0
ILMN_2204876	125.0354	9	5.483601	0
ILMN_1656792	106.293	16	3.220479	0.03896104
ILMN_1690035	98.98647	26	3.203071	0.2558441
ILMN_1805796	148.2914	25	5.65352	0
ILMN_3248672	95.9295	27	2.213216	0.5103896
ILMN_1764795	96.05849	19	2.94264	0.4961039
ILMN_1782748	119.0243	24	4.43549	0.001298701
ILMN_1710116	96.93772	20	3.585986	0.4051948
ILMN_1730491	95.43143	18	4.10982	0.5571429
ILMN_2395214	110.2645	17	2.667741	0.01688312
ILMN_1692678	98.59972	23	3.07085	0.2779221
ILMN_1657955	95.85674	23	4.405501	0.5181818
ILMN_1684401	98.72248	21	2.960705	0.2701299
ILMN_1732158	107.7972	28	3.139602	0.02727273
ILMN_2344283	90.1918	15	3.004876	0.9207792
ILMN_1808657	98.35971	22	3.014474	0.2909091
ILMN_1677885	96.32362	17	3.265931	0.4597403
ILMN_1811632	95.68594	24	1.918096	0.5311688
ILMN_2078124	95.96379	17	1.572231	0.5077922
ILMN_1672564	115.5992	19	4.497192	0.006493506
ILMN_1771544	96.84045	33	2.28442	0.4090909
ILMN_1789639	100.6997	31	3.108002	0.1714286
ILMN_1666097	94.51282	26	2.284432	0.6454545
ILMN_1657141	94.0072	13	2.293123	0.6935065
ILMN_1778237	92.1994	16	3.567869	0.8233766
ILMN_1675646	95.08897	21	2.820841	0.5935065
ILMN_2366463	96.99667	26	1.670588	0.3974026
ILMN_1801588	94.86799	21	2.638169	0.612987
ILMN_1652333	908.5535	24	26.07591	0
ILMN_1797342	1129.393	32	29.9123	0
ILMN_1809895	91.92558	23	2.278476	0.8415585
ILMN_1754600	95.70388	24	2.764685	0.5285714
ILMN_2108938	308.4775	22	10.32121	0
ILMN_1734653	101.9294	33	2.973799	0.1220779
ILMN_2163873	97.11029	17	3.322465	0.3909091
ILMN_2362581	114.6871	22	3.58039	0.007792208
ILMN_2269380	97.22548	23	3.370518	0.3779221
ILMN_1705111	117.5978	27	2.476672	0.002597403
ILMN_3253456	127.3709	25	3.647424	0
ILMN_3178302	122.5054	20	4.288496	0
ILMN_1663032	103.6703	20	3.333881	0.08051948
ILMN_1761084	92.77093	21	3.046429	0.7831169
ILMN_1742179	93.78947	19	1.97337	0.7116883
ILMN_1682221	93.82277	30	1.891527	0.7103896
ILMN_1796523	102.8108	17	3.15238	0.1064935
ILMN_1737343	147.343	21	4.232852	0
ILMN_3237329	100.9994	18	4.099414	0.1597403
ILMN_1746494	630.3767	21	25.90936	0
ILMN_2374191	118.173	21	3.265679	0.001298701
ILMN_1721704	1565.209	20	72.03419	0
ILMN_1728517	142.1064	21	4.390144	0
ILMN_1681651	90.6778	16	2.824385	0.9025974
ILMN_1735115	91.81509	23	2.649652	0.8506494
ILMN_1677866	106.7372	17	4.637565	0.03636364
ILMN_1661733	92.73861	22	1.701904	0.787013
ILMN_1712582	98.06979	22	2.619945	0.3077922
ILMN_2346339	95.72594	22	2.431759	0.525974
ILMN_1698608	96.85926	32	2.77785	0.4090909
ILMN_1745963	96.69824	16	3.226457	0.4220779
ILMN_1730454	93.12682	20	2.748407	0.7597402
ILMN_3243846	98.65945	15	3.90703	0.2766234
ILMN_2279217	91.57707	13	2.785105	0.8636364
ILMN_1665902	94.59366	22	2.704833	0.6376624
ILMN_1669523	102.093	20	2.773909	0.1220779
ILMN_1751607	120.5177	18	5.466438	0
ILMN_1771841	109.3895	27	3.125826	0.01948052
ILMN_1725175	106.5998	31	3.33097	0.03636364
ILMN_1766650	99.99651	23	3.465202	0.2038961
ILMN_1763712	88.53171	18	1.614059	0.9649351
ILMN_1678728	88.50626	24	2.767366	0.9649351
ILMN_1668052	97.87241	25	2.430931	0.3246753
ILMN_1792733	101.0748	33	2.83239	0.1545455
ILMN_1799734	90.01994	12	2.141494	0.9285714
ILMN_2224569	92.29475	20	2.003318	0.8168831
ILMN_1765014	99.06296	27	3.218986	0.2519481
ILMN_1738401	106.8374	18	3.961016	0.03636364
ILMN_1705201	106.3372	36	2.443397	0.03896104
ILMN_1704418	95.95787	29	3.07769	0.5077922
ILMN_1789400	110.4273	18	3.301371	0.01558442
ILMN_1737435	95.60371	28	2.259021	0.5363637
ILMN_2173524	119.1033	26	4.39114	0.001298701
ILMN_1786473	95.40691	27	2.01247	0.5623376
ILMN_1781867	107.7083	24	2.802478	0.02727273
ILMN_2085441	103.6913	22	2.908467	0.07922078
ILMN_1705550	101.0684	20	3.11188	0.1545455
ILMN_1698938	93.04579	28	2.136867	0.7714286
ILMN_2188390	96.65972	21	2.764673	0.4298701
ILMN_2093508	91.98907	17	2.212813	0.8415585
ILMN_3238576	99.5882	13	1.837622	0.2233766
ILMN_3237169	94.6403	37	2.474371	0.6311688
ILMN_3244100	94.38943	22	2.088729	0.6597403
ILMN_1668651	97.45885	28	2.762769	0.3545454
ILMN_2186925	90.18729	18	2.860176	0.9207792
ILMN_1815599	96.86163	9	3.830601	0.4090909
ILMN_1719934	95.27957	25	2.715556	0.5701299
ILMN_1680973	92.32431	25	2.30043	0.812987
ILMN_1674934	93.28663	14	1.974044	0.7506493
ILMN_2149946	98.97082	16	4.614748	0.2558441
ILMN_1798808	96.4808	18	2.611192	0.4467532
ILMN_1736936	101.8673	20	1.846694	0.1246753
ILMN_1651437	94.98067	28	2.200838	0.6038961
ILMN_1808388	94.85173	26	2.707916	0.6142857
ILMN_3245306	98.25272	22	3.311001	0.3
ILMN_1802190	100.6892	26	3.064938	0.1714286
ILMN_1731648	252.8882	23	6.308931	0
ILMN_2128668	337.7037	19	16.77794	0
ILMN_1812893	98.77945	18	3.063888	0.2688312
ILMN_2082244	163.3645	24	5.749005	0
ILMN_2310685	126.8784	23	5.516549	0
ILMN_2241317	90.70929	19	2.087146	0.9025974
ILMN_1784341	99.65365	17	3.640157	0.2194805
ILMN_1741692	96.74563	17	3.789414	0.4116883
ILMN_1714280	95.22087	16	2.626017	0.5779221
ILMN_1776596	103.0086	27	3.625841	0.1
ILMN_1681456	96.30005	15	2.396488	0.4636364
ILMN_1796851	94.21438	22	3.806923	0.6753247
ILMN_2344971	271.7263	18	9.996915	0
ILMN_1716400	164.641	21	7.479605	0
ILMN_1666363	95.45808	20	2.1048	0.5545455
ILMN_1736510	473.7316	32	15.46867	0
ILMN_1783954	101.3399	24	2.902524	0.138961
ILMN_1665304	95.26746	24	2.740788	0.574026
ILMN_1719069	92.10721	24	2.38534	0.8285714
ILMN_1738816	116.5728	22	3.309223	0.005194805
ILMN_1844692	164.6853	24	5.211709	0
ILMN_1687940	90.8381	18	2.121392	0.8987013
ILMN_1712515	100.5105	20	3.359773	0.1818182
ILMN_1681703	288.6775	18	6.628784	0
ILMN_1712095	158.8679	22	3.930194	0
ILMN_3307977	106.4043	15	6.096179	0.03766234
ILMN_3311135	107.9015	14	3.168746	0.02727273
ILMN_3311155	98.69755	20	2.969022	0.2753247
ILMN_2250923	113.0052	22	3.927526	0.007792208
ILMN_1682495	134.4555	12	2.380203	0
ILMN_1768248	104.0392	19	4.125936	0.07012987
ILMN_1738179	97.24268	18	2.758278	0.3779221
ILMN_1695355	96.86033	22	2.959194	0.4090909
ILMN_2357701	93.59387	22	2.346606	0.7246753
ILMN_1768049	103.1915	18	3.228585	0.0948052
ILMN_1773809	93.5844	22	2.323752	0.725974
ILMN_2316740	95.92543	20	2.088984	0.5103896
ILMN_1669046	91.24788	21	3.959735	0.8779221
ILMN_2298171	97.72992	24	3.149977	0.3324675
ILMN_1707985	93.00641	17	4.0639	0.774026
ILMN_1685779	92.25955	13	4.360249	0.8194805
ILMN_1770460	94.53163	18	2.44875	0.6415585
ILMN_1711758	91.865	24	1.23314	0.8467532
ILMN_1762312	237.4622	20	9.759442	0
ILMN_2130635	379.7434	23	10.15446	0
ILMN_1772957	129.0232	19	4.45335	0
ILMN_1811790	93.16275	18	1.977831	0.7558442
ILMN_1713948	92.92092	14	3.049535	0.7766234
ILMN_1681724	107.0949	17	5.430824	0.02987013
ILMN_1659576	93.97563	23	3.646852	0.6961039
ILMN_1727878	91.29711	22	2.385429	0.8779221
ILMN_2092118	124.0289	28	2.696678	0
ILMN_2392569	95.70927	30	1.966284	0.5285714
ILMN_1740875	105.2441	23	3.917898	0.04805195
ILMN_2203271	96.29634	22	2.505891	0.4636364
ILMN_1755405	738.6617	22	10.12295	0
ILMN_1769031	317.5633	21	14.07958	0
ILMN_1806667	89.46104	16	3.232495	0.951948
ILMN_1683453	94.19572	16	3.576781	0.6766234
ILMN_1672151	96.95181	31	2.391447	0.4012987
ILMN_1671318	99.76669	27	1.919475	0.212987
ILMN_1781416	101.1615	23	3.269018	0.1480519
ILMN_1736180	101.5261	29	2.349749	0.1350649
ILMN_1788213	256.4885	17	11.82771	0
ILMN_1715452	97.24844	17	3.461381	0.3766234
ILMN_2091978	105.6759	27	3.951416	0.04415584
ILMN_1703174	96.00577	22	2.810614	0.5025974
ILMN_1686928	93.45713	29	1.595797	0.7337663
ILMN_1756784	103.8169	25	3.303084	0.07532468
ILMN_1734696	1025.896	27	37.83601	0
ILMN_3236543	98.03945	22	2.196491	0.3103896
ILMN_1760475	94.61228	14	2.874903	0.635065
ILMN_2182262	88.3501	26	2.449818	0.9727273
ILMN_1689120	91.71555	32	2.168553	0.8571429
ILMN_2203266	96.41001	23	3.764674	0.4506494
ILMN_3243065	101.268	28	2.715535	0.1454545
ILMN_1727605	104.0804	12	6.381954	0.07012987
ILMN_1742390	94.30419	19	2.465691	0.6701299
ILMN_1698725	97.90675	16	2.782128	0.3233766
ILMN_1678961	94.77315	21	3.674528	0.6181818
ILMN_1663948	100.0778	13	4.918858	0.2012987
ILMN_1700143	93.14549	18	2.977662	0.7584416
ILMN_1746420	90.15886	25	2.501479	0.9207792
ILMN_1794885	96.7611	18	3.384398	0.4103896
ILMN_1727592	95.81902	23	2.869748	0.5194805
ILMN_2330787	97.92485	29	2.404223	0.3233766
ILMN_1769282	123.9905	23	5.094579	0
ILMN_2251759	92.60902	31	2.472095	0.7935065
ILMN_1792419	98.69643	20	3.724331	0.2753247
ILMN_3241870	447.0849	22	20.86664	0
ILMN_1754580	89.89693	27	2.321456	0.9337662
ILMN_1658081	90.1433	22	2.034204	0.9207792
ILMN_1660879	94.01566	21	2.840849	0.6935065
ILMN_2265985	96.82139	19	2.385116	0.4103896
ILMN_1710203	95.04974	25	2.735878	0.5987013
ILMN_2356273	89.83781	20	2.731562	0.9363636
ILMN_1661282	92.52911	22	2.109369	0.8
ILMN_2235531	94.73299	16	3.338421	0.6233766
ILMN_2274605	94.2112	21	2.922836	0.6753247
ILMN_2300526	97.19516	16	2.948351	0.3792208
ILMN_2309733	89.30827	32	1.924224	0.9532468
ILMN_2283094	99.15488	27	3.212826	0.2493507
ILMN_1776569	106.5478	20	4.214046	0.03636364
ILMN_2240811	93.24328	29	2.738029	0.7532467
ILMN_1739631	99.15875	17	3.482015	0.2480519
ILMN_1753507	108.8053	18	4.51187	0.02207792
ILMN_1754018	107.8797	32	3.953142	0.02727273
ILMN_2214734	115.4417	15	4.157913	0.006493506
ILMN_1735488	107.7701	26	3.549452	0.02727273
ILMN_1703222	91.58867	28	1.838405	0.8636364
ILMN_2335893	97.50132	34	2.161851	0.3506494
ILMN_2254562	98.0564	22	2.714742	0.3090909
ILMN_1772605	151.457	20	3.975563	0
ILMN_1678437	98.37602	16	2.397712	0.2896104
ILMN_2204332	100.0624	22	2.689862	0.2025974
ILMN_1665024	101.7298	27	2.286543	0.1311688
ILMN_1747223	202.9797	17	8.724635	0
ILMN_1798467	97.03098	23	4.110004	0.3961039
ILMN_1716246	100.0214	25	1.937392	0.2038961
ILMN_1711339	103.1966	21	3.991499	0.0948052
ILMN_2048683	88.73263	22	3.115869	0.9636363
ILMN_1756721	101.1411	12	1.939866	0.1493506
ILMN_1808707	126.5688	19	4.464099	0
ILMN_2364901	90.3166	21	1.557731	0.9181818
ILMN_1713247	93.14881	17	1.856217	0.7584416
ILMN_1689635	102.1793	22	4.279974	0.1194805
ILMN_1694755	148.1796	28	6.23933	0
ILMN_2376980	188.3186	24	6.803973	0
ILMN_1813490	436.2902	30	15.17361	0
ILMN_1669450	97.67509	20	3.52005	0.338961
ILMN_1733781	161.4103	36	4.877899	0
ILMN_1689646	157.4948	30	5.037639	0
ILMN_1677572	100.9249	26	2.995076	0.1636364
ILMN_1679678	97.50747	15	2.156351	0.3506494
ILMN_3307738	94.64305	29	2.205917	0.6298701
ILMN_1751084	95.62897	20	2.559755	0.5350649
ILMN_2415393	89.10485	22	2.968506	0.9597403
ILMN_1718877	91.58447	21	2.684079	0.8636364
ILMN_1661616	91.79368	15	3.386411	0.851948
ILMN_2333449	86.88021	26	2.209442	0.9883117
ILMN_1716925	110.0964	27	3.538504	0.01688312
ILMN_1718172	87.28507	16	1.228791	0.9857143
ILMN_1712896	96.33617	32	1.963944	0.4597403
ILMN_1700081	89.02132	25	2.261619	0.9597403
ILMN_2201678	97.2514	25	3.188113	0.3766234
ILMN_1730670	103.625	29	4.027012	0.08051948
ILMN_1712308	92.29348	25	3.647631	0.8168831
ILMN_1661566	99.57428	21	3.124268	0.2233766
ILMN_1737981	95.73017	23	2.526185	0.525974
ILMN_1663569	92.13528	22	2.28094	0.825974
ILMN_1679646	95.81118	16	4.07796	0.5194805
ILMN_1683146	190.9944	25	5.065015	0
ILMN_2134538	323.8307	26	8.758754	0
ILMN_1706013	1219.703	30	31.04798	0
ILMN_1750278	1340.258	16	52.74957	0
ILMN_2073235	1507.704	21	76.42532	0
ILMN_3257030	144.7921	28	4.008547	0
ILMN_3176403	3811.438	32	132.9945	0
ILMN_1735439	88.64399	14	2.844099	0.9649351
ILMN_3233968	90.71143	16	3.17681	0.9025974
ILMN_2091846	149.8547	18	7.331223	0
ILMN_1746525	796.4437	21	24.97384	0
ILMN_2173835	376.2157	21	12.15549	0
ILMN_2234016	2543.356	21	103.9588	0
ILMN_1681871	109.0136	18	4.834791	0.02207792
ILMN_1696911	1604.814	13	78.87739	0
ILMN_2233401	107.2364	23	3.978116	0.02987013
ILMN_1740429	9956.234	19	463.0016	0
ILMN_1814823	10290.61	25	415.2763	0
ILMN_1702498	102.1423	19	3.564317	0.1207792
ILMN_2288070	105.3141	30	2.660636	0.04675325
ILMN_2401822	311.2822	24	7.801576	0
ILMN_1802347	91.01518	19	2.141672	0.8883117
ILMN_2401826	133.9734	23	4.085547	0
ILMN_1735918	99.54143	29	2.183851	0.2285714
ILMN_1815933	221.0977	19	9.698564	0
ILMN_1811692	163.2749	21	5.379677	0
ILMN_1814573	164.3642	25	5.101991	0
ILMN_3246953	176.2552	28	3.944682	0
ILMN_1776552	139.8434	27	4.250314	0
ILMN_2353033	328.3866	20	18.37078	0
ILMN_1792190	92.62663	14	2.967494	0.7922078
ILMN_1752728	162.4797	24	5.256854	0
ILMN_2085362	92.64513	18	2.286402	0.7896104
ILMN_1744914	100.9034	19	2.455916	0.1636364
ILMN_1704195	137.2362	30	3.626095	0
ILMN_1728540	200.9933	23	8.24872	0
ILMN_1669118	107.0366	29	2.789682	0.03246753
ILMN_1790228	95.8569	17	4.390499	0.5181818
ILMN_2306066	131	25	3.431563	0
ILMN_3180722	109.2701	17	4.530166	0.01948052
ILMN_3268031	93.54513	26	2.339487	0.7298701
ILMN_1712894	98.07138	19	3.062929	0.3064935
ILMN_1725683	93.16607	16	3.003243	0.7558442
ILMN_2163906	91.76069	21	2.301397	0.8532467
ILMN_1678862	111.4142	13	4.952822	0.01168831
ILMN_1794659	92.75759	14	4.500157	0.7844156
ILMN_1653358	98.14567	30	2.413563	0.3025974
ILMN_1792072	136.1288	23	4.025694	0
ILMN_1773310	90.73476	33	1.574415	0.9012987
ILMN_2312228	122.8306	31	4.484449	0
ILMN_1761275	94.6282	23	3.014611	0.6311688
ILMN_1724236	116.027	15	5.134587	0.006493506
ILMN_1741422	117.3187	21	4.996233	0.002597403
ILMN_1693152	88.59926	14	1.31353	0.9649351
ILMN_1878007	88.77551	19	1.731391	0.9636363
ILMN_1705352	90.96168	28	2.165354	0.8909091
ILMN_1748836	101.2049	23	3.382065	0.1454545
ILMN_2154053	867.1484	15	50.52609	0
ILMN_2154052	779.288	24	30.2818	0
ILMN_1773850	124.8961	19	5.015947	0
ILMN_2342515	98.88564	25	1.856829	0.2623377
ILMN_1774826	91.52073	24	2.537279	0.8688312
ILMN_1679640	322.5872	12	10.62266	0
ILMN_1704335	104.7784	17	4.779988	0.05714286
ILMN_2389273	275.0194	22	14.38097	0
ILMN_1738699	143.8399	19	4.982801	0
ILMN_1764022	96.04764	11	2.499687	0.4987013
ILMN_2345292	100.0857	20	2.879259	0.2012987
ILMN_1789463	108.7771	32	3.818742	0.02337662
ILMN_1781045	104.395	21	2.756465	0.06753246
ILMN_1715301	95.51179	28	2.516628	0.5454546
ILMN_2398572	97.55715	19	1.722171	0.3454545
ILMN_2289593	93.3997	18	2.087814	0.7350649
ILMN_1791580	92.3513	14	2.573274	0.8116883
ILMN_1665372	90.73697	25	2.366426	0.9012987
ILMN_2376050	109.2362	15	5.333554	0.01948052
ILMN_1725597	89.22063	17	3.640812	0.9545454
ILMN_1704286	519.5806	20	16.57582	0
ILMN_2235975	101.0315	25	2.946842	0.1584416
ILMN_2309848	1781.793	20	60.05918	0
ILMN_1768812	94.37936	16	2.354503	0.6623377
ILMN_1786118	97.40639	19	3.941678	0.3597403
ILMN_2280548	99.87392	20	4.706846	0.2077922
ILMN_1796537	588.7891	15	26.83814	0
ILMN_1709032	162.5377	21	3.440307	0
ILMN_1686555	348.058	19	17.72079	0
ILMN_2380801	211.951	24	9.365805	0
ILMN_1781207	238.1263	22	13.23593	0
ILMN_2249920	119.3547	19	3.071248	0
ILMN_1683786	125.3763	20	2.392388	0
ILMN_1670439	357.2397	26	13.30059	0
ILMN_2389935	135.2193	26	4.111008	0
ILMN_1696546	105.6938	27	2.341047	0.04415584
ILMN_2222065	107.3291	20	3.086333	0.02987013
ILMN_2105539	100.7846	30	1.908127	0.1688312
ILMN_1653711	143.4666	30	3.408724	0
ILMN_1703408	98.75832	23	2.792493	0.2688312
ILMN_1743367	95.11926	31	2.445968	0.5896104
ILMN_1798971	102.6078	32	2.078119	0.1090909
ILMN_1659297	92.67704	26	2.286551	0.7896104
ILMN_2108823	145.356	15	2.945007	0
ILMN_1804351	96.56355	22	2.553639	0.4415585
ILMN_1729368	99.21012	24	2.6421	0.2415584
ILMN_1704398	91.68504	22	2.563632	0.8571429
ILMN_1753207	95.3974	25	1.397487	0.5623376
ILMN_3306993	105.6018	16	4.708889	0.04675325
ILMN_1691846	90.85236	27	2.091256	0.8974026
ILMN_2344455	548.5884	16	22.42241	0
ILMN_2357809	186.7714	16	6.535898	0
ILMN_1759622	102.0428	29	2.612825	0.1220779
ILMN_2381753	681.1888	28	22.37428	0
ILMN_2381758	242.3799	27	9.105742	0
ILMN_1720422	233.405	22	10.0498	0
ILMN_1738414	95.38877	18	2.749109	0.5623376
ILMN_2079890	101.2053	24	3.846656	0.1454545
ILMN_2394421	97.47855	27	1.953035	0.3545454
ILMN_2287257	92.33872	17	3.991288	0.812987
ILMN_1661703	101.0612	19	5.04438	0.1545455
ILMN_2127477	122.1038	19	3.197935	0
ILMN_1697559	340.4455	17	12.17019	0
ILMN_2347949	1512.051	24	43.31206	0
ILMN_2261122	102.2841	20	4.775516	0.1181818
ILMN_2410783	106.7628	20	2.502022	0.03636364
ILMN_1765801	103.9513	21	3.704215	0.07272727
ILMN_1666910	93.73845	19	2.623015	0.7155844
ILMN_2405534	102.012	32	2.547693	0.1220779
ILMN_1781672	94.49068	25	2.434566	0.648052
ILMN_1665964	236.625	23	7.314386	0
ILMN_1815758	96.79602	16	3.398328	0.4103896
ILMN_1728746	104.6854	27	3.994493	0.05714286
ILMN_1805979	127.5482	18	4.310602	0
ILMN_1716182	98.65511	18	3.328321	0.2766234
ILMN_2050109	126.2305	13	6.33129	0
ILMN_2151281	317.9495	24	13.65816	0
ILMN_2046315	195.1799	18	13.91682	0
ILMN_1796458	1345.819	17	76.44029	0
ILMN_2395373	102.472	24	3.038509	0.1142857
ILMN_1658965	98.36826	18	2.550991	0.2896104
ILMN_2395375	99.39695	31	2.712866	0.2311688
ILMN_1660718	94.49195	25	1.55796	0.648052
ILMN_1750029	131.1129	14	6.950367	0
ILMN_2175562	93.69064	20	3.339648	0.7194805
ILMN_1682403	104.2016	18	4.066548	0.07012987
ILMN_1683173	99.42577	20	3.673249	0.2311688
ILMN_1685881	99.68155	21	3.612808	0.2181818
ILMN_1685239	98.95692	29	2.961252	0.2571429
ILMN_1882938	100.2051	21	2.649145	0.1922078
ILMN_3195401	126.2713	13	5.128438	0
ILMN_3272074	125.2098	24	5.184055	0
ILMN_2161007	5562.88	26	117.1619	0
ILMN_1668713	119.3145	18	1.554481	0
ILMN_2331701	98.58629	23	3.028414	0.2779221
ILMN_1761147	253.5279	29	10.26191	0
ILMN_1802633	90.91173	23	2.792045	0.8935065
ILMN_1659678	81.25851	17	2.473829	1
ILMN_1715551	121.4257	14	7.451849	0
ILMN_1801408	92.59631	24	2.981914	0.7948052
ILMN_1707571	96.65959	19	2.611389	0.4298701
ILMN_2215730	97.44865	31	3.289611	0.3571429
ILMN_1798681	96.34612	32	2.226015	0.4597403
ILMN_2159730	95.41366	23	3.111125	0.561039
ILMN_1667362	99.23293	19	3.636212	0.238961
ILMN_1798046	92.40034	26	2.000751	0.8064935
ILMN_1687090	95.74476	11	4.871408	0.5220779
